periodbin,radiusbin,COUNT,GAMMA_mean,GAMMA_OBS_mean,GAMMA_OBS_TRANS_mean,MONO_COUNT,MONO_GAMMA_mean,MONO_GAMMA_OBS_mean,MONO_GAMMA_OBS_TRANS_mean,DUO_COUNT,DUO_GAMMA_mean,DUO_GAMMA_OBS_mean,DUO_GAMMA_OBS_TRANS_mean,TRIO_COUNT,TRIO_GAMMA_mean,TRIO_GAMMA_OBS_mean,TRIO_GAMMA_OBS_TRANS_mean,MULTI_COUNT,MULTI_GAMMA_mean,MULTI_GAMMA_OBS_mean,MULTI_GAMMA_OBS_TRANS_mean,TSM_CUTOFF_COUNT,TSM_CUTOFF_GAMMA_mean,TSM_CUTOFF_GAMMA_OBS_mean,TSM_CUTOFF_GAMMA_OBS_TRANS_mean,THR_7-3_mean,THR_7-3_OBS_mean,THR_7-3_OBS_TRANS_mean,MONO_THR_7-3_mean,MONO_THR_7-3_OBS_mean,MONO_THR_7-3_OBS_TRANS_mean,DUO_THR_7-3_mean,DUO_THR_7-3_OBS_mean,DUO_THR_7-3_OBS_TRANS_mean,TRIO_THR_7-3_mean,TRIO_THR_7-3_OBS_mean,TRIO_THR_7-3_OBS_TRANS_mean,MULTI_THR_7-3_mean,MULTI_THR_7-3_OBS_mean,MULTI_THR_7-3_OBS_TRANS_mean,TSM_CUTOFF_THR_7-3_mean,TSM_CUTOFF_THR_7-3_OBS_mean,TSM_CUTOFF_THR_7-3_OBS_TRANS_mean,THR_20_mean,THR_20_OBS_mean,THR_20_OBS_TRANS_mean,MONO_THR_20_mean,MONO_THR_20_OBS_mean,MONO_THR_20_OBS_TRANS_mean,DUO_THR_20_mean,DUO_THR_20_OBS_mean,DUO_THR_20_OBS_TRANS_mean,TRIO_THR_20_mean,TRIO_THR_20_OBS_mean,TRIO_THR_20_OBS_TRANS_mean,MULTI_THR_20_mean,MULTI_THR_20_OBS_mean,MULTI_THR_20_OBS_TRANS_mean,TSM_CUTOFF_THR_20_mean,TSM_CUTOFF_THR_20_OBS_mean,TSM_CUTOFF_THR_20_OBS_TRANS_mean,SIM_COUNT
"(1.56, 3.13]","(0.5, 0.71]",636948,0.00010049807818195119,0.00010049807818195119,1.3346132165877705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.00010049807818195119,0.00010049807818195119,1.3346132165877705e-05,200.0,0.00010049769676695117,0.00010049769676695117,1.334609411170877e-05,0.0001412988187418753,0.0001412988187418753,1.8764483128921003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001412988187418753,0.0001412988187418753,1.8764483128921003e-05,0.0001412988187418753,0.0001412988187418753,1.8764483128921003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
"(1.56, 3.13]","(0.71, 1.0]",1910848,0.00046732603965784646,0.00046732603965784646,5.8825150975139346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,0.00046732603965784646,0.00046732603965784646,5.8825150975139346e-05,2000.0,0.00025907598612108485,0.00025907598612108485,3.199584038282987e-05,0.0007954583514753659,0.0007954583514753659,9.842991174598923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007954583514753659,0.0007954583514753659,9.842991174598923e-05,0.00040976571658237593,0.00040976571658237593,5.029923887195634e-05,4.238955688783201e-05,4.238955688783201e-05,5.722590179857316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238955688783201e-05,4.238955688783201e-05,5.722590179857316e-06,4.029624543658104e-05,4.029624543658104e-05,5.407756137589172e-06,12500
"(1.56, 3.13]","(1.0, 1.41]",3011032,0.004620454066039852,0.004620454066039852,0.000559521572611207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153700.0,0.004620454066039852,0.004620454066039852,0.000559521572611207,2800.0,0.0006486640978757381,0.0006486640978757381,7.973778470616498e-05,0.007053063534362971,0.007053063534362971,0.0008496351749167729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007053063534362971,0.007053063534362971,0.0008496351749167729,0.0007861092143823113,0.0007861092143823113,9.628456290069314e-05,0.00038857109456159883,0.00038857109456159883,4.6973761819867754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038857109456159883,0.00038857109456159883,4.6973761819867754e-05,0.00019096442681446095,0.00019096442681446095,2.5899492267103098e-05,153700
"(1.56, 3.13]","(1.41, 2.0]",3474266,0.02979004646871034,0.02979004646871034,0.0036022728824877397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880600.0,0.02979004646871034,0.02979004646871034,0.0036022728824877397,6400.0,0.0014647661992991288,0.0014647661992991288,0.00017315720669511145,0.04521789638444494,0.04521789638444494,0.005464887892867154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521789638444494,0.04521789638444494,0.005464887892867154,0.0016846723883548354,0.0016846723883548354,0.00019940410434894743,0.0032545003750432465,0.0032545003750432465,0.0003936168387797597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032545003750432465,0.0032545003750432465,0.0003936168387797597,0.001054035586221665,0.001054035586221665,0.0001248700588843802,880600
"(1.56, 3.13]","(2.0, 2.83]",1013330,0.12592792622707852,0.12592792622707852,0.015570106149899279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665000.0,0.12592792622707852,0.12592792622707852,0.015570106149899279,6200.0,0.005043817405994246,0.005043817405994246,0.0006350272382696972,0.1833015898078612,0.1833015898078612,0.0226445009029635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833015898078612,0.1833015898078612,0.0226445009029635,0.0058549534702416785,0.0058549534702416785,0.0007389050950825496,0.02289481215398735,0.02289481215398735,0.0028134225770479492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02289481215398735,0.02289481215398735,0.0028134225770479492,0.0045227122457639655,0.0045227122457639655,0.0005604336198474336,665000
"(1.56, 3.13]","(2.83, 4.0]",521658,0.3531810043153445,0.3531810043153445,0.04437317173868334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461500.0,0.3531810043153445,0.3531810043153445,0.04437317173868334,15800.0,0.02652610176943066,0.02652610176943066,0.003305255962614877,0.4838783264130905,0.4838783264130905,0.060869808955292565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4838783264130905,0.4838783264130905,0.060869808955292565,0.030228617216643855,0.030228617216643855,0.003760529887397489,0.10088793807437056,0.10088793807437056,0.012531936441116595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10088793807437056,0.10088793807437056,0.012531936441116595,0.02530968565611953,0.02530968565611953,0.0031445675135816954,461500
"(1.56, 3.13]","(4.0, 5.66]",239871,0.6465208346388572,0.6465208346388572,0.08462522404125962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222500.0,0.6465208346388572,0.6465208346388572,0.08462522404125962,13600.0,0.05000069142495262,0.05000069142495262,0.0064499838007759675,0.8033901555419372,0.8033901555419372,0.10565038583238491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8033901555419372,0.8033901555419372,0.10565038583238491,0.05652621617452715,0.05652621617452715,0.007330217491901895,0.316040705212385,0.316040705212385,0.04062492131187182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316040705212385,0.316040705212385,0.04062492131187182,0.054429255724952164,0.054429255724952164,0.006993203430177054,222500
"(1.56, 3.13]","(5.66, 8.0]",220916,0.8104645708147082,0.8104645708147082,0.11007934495522487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213580.0,0.8104645708147082,0.8104645708147082,0.11007934495522487,46900.0,0.18721092946615442,0.18721092946615442,0.024917690522187,0.9334452914229843,0.9334452914229843,0.12717893135852534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334452914229843,0.9334452914229843,0.12717893135852534,0.21181806659544808,0.21181806659544808,0.028169229933549395,0.7122073548317007,0.7122073548317007,0.09484053486393018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7122073548317007,0.7122073548317007,0.09484053486393018,0.2086766010610368,0.2086766010610368,0.02776478887903094,213600
"(1.56, 3.13]","(8.0, 11.31]",196717,0.7971737526740069,0.7971737526740069,0.11366245258567871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181640.0,0.7971737526740069,0.7971737526740069,0.11366245258567871,93900.0,0.42123885863938426,0.42123885863938426,0.056991553384800143,0.9063578643431935,0.9063578643431935,0.12974892510560868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063578643431935,0.9063578643431935,0.12974892510560868,0.4759629315209159,0.4759629315209159,0.06439274185759239,0.8419963704204517,0.8419963704204517,0.11706597345425156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419963704204517,0.8419963704204517,0.11706597345425156,0.47321787135834725,0.47321787135834725,0.06387554049726255,181700
"(1.56, 3.13]","(11.31, 16.0]",354637,0.8344839593240403,0.8344839593240403,0.12544890348456383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347480.0,0.8344839593240403,0.8344839593240403,0.12544890348456383,285200.0,0.7091752729274343,0.7091752729274343,0.10058394515841228,0.9476873535474302,0.9476873535474302,0.14344230410250483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476873535474302,0.9476873535474302,0.14344230410250483,0.8020905884044812,0.8020905884044812,0.11369601592614423,0.9216861184817151,0.9216861184817151,0.13425836249460724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216861184817151,0.9216861184817151,0.13425836249460724,0.7995837997727253,0.7995837997727253,0.11303119386866006,348500
"(3.13, 6.25]","(0.5, 0.71]",2084560,3.632545580227735e-06,3.632545580227735e-06,3.335376616422247e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.382961749633697e-15,1.382961749633697e-15,1.0759442412150158e-16,682.0,3.6325455788447725e-06,3.6325455788447725e-06,3.335376615346303e-07,300.0,3.6323194236306416e-06,3.6323194236306416e-06,3.335222669386079e-07,1.007406838853283e-05,1.007406838853283e-05,9.258068849061679e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007406838853283e-05,1.007406838853283e-05,9.258068849061679e-07,1.007406838853283e-05,1.007406838853283e-05,9.258068849061679e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700
"(3.13, 6.25]","(0.71, 1.0]",3445316,0.00029124647751720524,0.00029124647751720524,2.125131124139684e-05,0.0,0.0,0.0,0.0,226.0,1.4008784896888688e-09,1.4008784896888688e-09,9.30156639989954e-11,2284.0,3.460188525680352e-08,3.460188525680352e-08,2.2066256288392402e-09,24490.0,0.0002912104747534588,0.0002912104747534588,2.124901160010401e-05,1800.0,0.00010889852434622459,0.00010889852434622459,7.968743880658136e-06,0.00045075691170272906,0.00045075691170272906,3.323555807362809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045075691170272906,0.00045075691170272906,3.323555807362809e-05,0.00014715631309290638,0.00014715631309290638,1.0923439243308884e-05,1.2770962083013575e-05,1.2770962083013575e-05,7.190051652736639e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2770962083013575e-05,1.2770962083013575e-05,7.190051652736639e-07,1.2770962083013575e-05,1.2770962083013575e-05,7.190051652736639e-07,27000
"(3.13, 6.25]","(1.0, 1.41]",7730246,0.0023273217461718975,0.0023273217461718975,0.00017359062289412793,15.0,1.5182927803919782e-15,1.5182927803919782e-15,9.887033342444843e-17,5180.0,1.311456194517424e-06,1.311456194517424e-06,9.093436676143585e-08,34763.0,1.6182401868566685e-05,1.6182401868566685e-05,1.095205246367924e-06,353042.0,0.0023098278881072943,0.0023098278881072943,0.0001724044832808997,3100.0,0.00020913483614858148,0.00020913483614858148,1.5174635456388777e-05,0.0039106129352157746,0.0039106129352157746,0.00029063099673671454,0.0,0.0,0.0,4.786393602480439e-06,4.786393602480439e-06,3.3472414720049013e-07,4.0749026615711844e-05,4.0749026615711844e-05,2.7585797398944355e-06,0.0038650775149975817,0.0038650775149975817,0.0002875376928496196,0.00029533342147196876,0.00029533342147196876,2.1399034390367378e-05,0.00011138067274961239,0.00011138067274961239,7.932283138208017e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011138067274961239,0.00011138067274961239,7.932283138208017e-06,5.239160564877236e-05,5.239160564877236e-05,3.6255637918896778e-06,393000
"(3.13, 6.25]","(1.41, 2.0]",12623173,0.016570906594845346,0.016570906594845346,0.0012603207750303885,151.0,7.980630524284916e-08,7.980630524284916e-08,4.783924847949804e-09,43985.0,2.8443514651060895e-05,2.8443514651060895e-05,1.7859927532571446e-06,290389.0,0.0003134032503789159,0.0003134032503789159,1.991959528843266e-05,2788375.0,0.016228980023510125,0.016228980023510125,0.0012386104030638508,12900.0,0.0007007175005882586,0.0007007175005882586,5.3051546160149086e-05,0.02670952857890801,0.02670952857890801,0.002024785780880925,3.168775394268937e-07,3.168775394268937e-07,1.888590134984286e-08,6.66235026645044e-05,6.66235026645044e-05,4.188891335007449e-06,0.0006388251194846176,0.0006388251194846176,4.077274390519722e-05,0.026003763079219464,0.026003763079219464,0.0019798052597393705,0.0008754534220516506,0.0008754534220516506,6.572967034516598e-05,0.001649743689641265,0.001649743689641265,0.00012533214113440424,0.0,0.0,0.0,7.92193848567234e-07,7.92193848567234e-07,5.106481547864393e-08,4.040188627692894e-05,4.040188627692894e-05,2.580793275985365e-06,0.0016085496095157685,0.0016085496095157685,0.00012270028304294022,0.00045574912108072984,0.00045574912108072984,3.408138350001225e-05,3122900
"(3.13, 6.25]","(2.0, 2.83]",8106626,0.07775472907421659,0.07775472907421659,0.006033630999914191,250.0,1.66887364103478e-07,1.66887364103478e-07,1.0019560630825084e-08,82055.0,0.00019810927957540742,0.00019810927957540742,1.26597039880789e-05,511487.0,0.0022164891685463295,0.0022164891685463295,0.00014586695607162676,4721908.0,0.07533996373873075,0.07533996373873075,0.005875094320293855,29100.0,0.002814929310579391,0.002814929310579391,0.00021744092776239754,0.12141302682521682,0.12141302682521682,0.009399602744717715,3.700676458985526e-07,3.700676458985526e-07,2.2241065518503018e-08,0.0004344594162849008,0.0004344594162849008,2.7802183053714337e-05,0.0045353023563687285,0.0045353023563687285,0.0002990765578676012,0.11644289498491728,0.11644289498491728,0.00907270176273088,0.0034347211774664334,0.0034347211774664334,0.0002638272691992946,0.012347800428933072,0.012347800428933072,0.0009501502104574704,0.0,0.0,0.0,1.5912908773637756e-05,1.5912908773637756e-05,9.86378303378002e-07,0.0002368432933750737,0.0002368432933750737,1.4950843914595287e-05,0.012095044226784361,0.012095044226784361,0.0009342129882394972,0.0026139111388634438,0.0026139111388634438,0.00019994974481368698,5315700
"(3.13, 6.25]","(2.83, 4.0]",1708182,0.24808499326098102,0.24808499326098102,0.019676724055501523,54.0,9.60404640180185e-07,9.60404640180185e-07,6.162893352351066e-08,24689.0,0.000983434242965818,0.000983434242965818,6.506040502768586e-05,145557.0,0.011039133091161871,0.011039133091161871,0.0007440164099462111,1356900.0,0.23606146552221313,0.23606146552221313,0.018867585611594108,31200.0,0.01469383860863863,0.01469383860863863,0.0011677258894259182,0.3692574912977657,0.3692574912977657,0.029210048519420065,2.3416708524033144e-06,2.3416708524033144e-06,1.4729109661616855e-07,0.0021203829568512017,0.0021203829568512017,0.00014074513137358902,0.020896485269134086,0.020896485269134086,0.0014133845807999387,0.346238281400928,0.346238281400928,0.027655771516149914,0.01772586293498,0.01772586293498,0.0014029687117649056,0.06525182913764459,0.06525182913764459,0.005101716678901896,0.0,0.0,0.0,0.00011415645405466164,0.00011415645405466164,7.753681984706548e-06,0.0019664180983056836,0.0019664180983056836,0.00013092322715026853,0.06317125458528422,0.06317125458528422,0.004963039769766919,0.015901701340957815,0.015901701340957815,0.0012496068920056526,1527200
