periodbin,radiusbin,COUNT,GAMMA_mean,GAMMA_OBS_mean,GAMMA_OBS_TRANS_mean,MONO_COUNT,MONO_GAMMA_mean,MONO_GAMMA_OBS_mean,MONO_GAMMA_OBS_TRANS_mean,DUO_COUNT,DUO_GAMMA_mean,DUO_GAMMA_OBS_mean,DUO_GAMMA_OBS_TRANS_mean,TRIO_COUNT,TRIO_GAMMA_mean,TRIO_GAMMA_OBS_mean,TRIO_GAMMA_OBS_TRANS_mean,MULTI_COUNT,MULTI_GAMMA_mean,MULTI_GAMMA_OBS_mean,MULTI_GAMMA_OBS_TRANS_mean,TSM_CUTOFF_COUNT,TSM_CUTOFF_GAMMA_mean,TSM_CUTOFF_GAMMA_OBS_mean,TSM_CUTOFF_GAMMA_OBS_TRANS_mean,TRUE_DUO_COUNT,TRUE_DUO_GAMMA_mean,TRUE_DUO_GAMMA_OBS_mean,TRUE_DUO_GAMMA_OBS_TRANS_mean,THR_7-3_mean,THR_7-3_OBS_mean,THR_7-3_OBS_TRANS_mean,MONO_THR_7-3_mean,MONO_THR_7-3_OBS_mean,MONO_THR_7-3_OBS_TRANS_mean,DUO_THR_7-3_mean,DUO_THR_7-3_OBS_mean,DUO_THR_7-3_OBS_TRANS_mean,TRIO_THR_7-3_mean,TRIO_THR_7-3_OBS_mean,TRIO_THR_7-3_OBS_TRANS_mean,MULTI_THR_7-3_mean,MULTI_THR_7-3_OBS_mean,MULTI_THR_7-3_OBS_TRANS_mean,TSM_CUTOFF_THR_7-3_mean,TSM_CUTOFF_THR_7-3_OBS_mean,TSM_CUTOFF_THR_7-3_OBS_TRANS_mean,TRUE_DUO_THR_7-3_mean,TRUE_DUO_THR_7-3_OBS_mean,TRUE_DUO_THR_7-3_OBS_TRANS_mean,THR_20_mean,THR_20_OBS_mean,THR_20_OBS_TRANS_mean,MONO_THR_20_mean,MONO_THR_20_OBS_mean,MONO_THR_20_OBS_TRANS_mean,DUO_THR_20_mean,DUO_THR_20_OBS_mean,DUO_THR_20_OBS_TRANS_mean,TRIO_THR_20_mean,TRIO_THR_20_OBS_mean,TRIO_THR_20_OBS_TRANS_mean,MULTI_THR_20_mean,MULTI_THR_20_OBS_mean,MULTI_THR_20_OBS_TRANS_mean,TSM_CUTOFF_THR_20_mean,TSM_CUTOFF_THR_20_OBS_mean,TSM_CUTOFF_THR_20_OBS_TRANS_mean,TRUE_DUO_THR_20_mean,TRUE_DUO_THR_20_OBS_mean,TRUE_DUO_THR_20_OBS_TRANS_mean,SIM_COUNT
"(200.0, 400.0]","(1.0, 1.41]",27482064,1.099126143812797e-05,4.259765200611871e-06,2.368022533224364e-08,149786.0,5.642517528412077e-06,1.2213030347052249e-06,7.2492263067027804e-09,15820.0,4.461188251064082e-06,2.2253669523469217e-06,1.1973592697778065e-08,788.0,8.458610141062203e-07,7.831517598542723e-07,4.272684471251944e-09,206.0,4.169464454559119e-08,2.9943453705450445e-08,1.8472185651083722e-10,0.0,0.0,0.0,0.0,15242.0,4.3311060139481564e-06,2.1228621856853636e-06,1.1408028515734391e-08,2.6635554010790455e-05,9.614052277878398e-06,5.320471926708272e-08,1.4736884391216035e-05,3.2133685446624368e-06,1.841954810963253e-08,1.0188463282816023e-05,4.857713743771212e-06,2.615166386338376e-08,1.6010442301568033e-06,1.4829308308138719e-06,8.28528017400731e-09,1.0916210660160025e-07,6.003915863088012e-08,3.482271200591048e-10,0.0,0.0,0.0,9.67904011867522e-06,4.441442243930444e-06,2.3876914776124532e-08,1.0916210660160024e-06,1.9048787601979236e-07,1.7762748824105784e-09,6.549726396096015e-07,1.2855657420781786e-07,1.2870175980959796e-09,4.36648426406401e-07,6.193130181197454e-08,4.892572843145989e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36648426406401e-07,6.193130181197454e-08,4.892572843145989e-10,166600
"(200.0, 400.0]","(1.41, 2.0]",27482064,0.0003300682493794445,6.962132196414819e-05,4.227734582385433e-07,1178201.0,0.00021704564814874607,3.900217025324187e-05,2.4141736385929334e-07,110920.0,0.00010696065885390734,2.4992696847582544e-05,1.4518011184706237e-07,3781.0,4.516949853077885e-06,4.1107818890946275e-06,2.524748563174056e-08,498.0,1.5449925237133139e-06,1.5156729742291363e-06,1.0928496900447061e-08,200.0,2.83234972838171e-06,8.515819122679227e-07,5.805942172040121e-09,107300.0,0.00010287432765541286,2.3561564904470258e-05,1.3654613718764917e-07,0.0008854138466455796,0.00018516782436719451,1.1278487416374547e-06,0.0006173481002009165,0.00011057044332623634,6.860554432883935e-07,0.0002508545209704773,5.859450731211453e-05,3.376477254401271e-07,1.335416437426243e-05,1.2218077943490706e-05,7.69754957269585e-08,3.857061099923209e-06,3.784795785352949e-06,2.7170077181975863e-08,5.167006379142411e-06,1.5468270505446778e-06,1.054687886615794e-08,0.00024121186822066931,5.528161931360029e-05,3.176719259514133e-07,1.5901280194966437e-05,3.491258880701243e-06,2.3643915537057193e-08,7.495797986643212e-06,1.897019088522609e-06,1.4002718282003864e-08,8.405482208323217e-06,1.5942397921786365e-06,9.641197255053332e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.9473768782432057e-06,1.0249230188824256e-06,6.969476528400485e-09,7.823284306448014e-06,1.5032349826417695e-06,9.186173207368994e-09,1293400
"(200.0, 400.0]","(2.0, 2.83]",54964127,0.0036582904308526698,0.0007524000462769079,4.7732226845362e-06,10459300.0,0.0028173703983736705,0.0005153251432365039,3.2720471376956664e-06,926421.0,0.0007878389645708186,0.00018710716953266953,1.1429915060988661e-06,35233.0,4.0167438174680754e-05,3.7330167754682944e-05,2.6137474887108904e-07,7046.0,1.2913629733502156e-05,1.2637565753052257e-05,9.680929187058282e-08,1200.0,1.1690394989557304e-05,4.17628728974992e-06,2.8900893438737428e-08,899480.0,0.0007660508981908439,0.0001774291350815007,1.0804001880077869e-06,0.009391507300752725,0.001882414106204216,1.1980442700381648e-05,0.007491722737632128,0.001362736462638622,8.681048260804724e-06,0.0017965535957661985,0.00042265130491383985,2.5966573343373576e-06,8.007040664904947e-05,7.436310231944566e-05,5.269463572122231e-07,2.316056070534878e-05,2.2663236332308158e-05,1.7579074802734514e-07,2.0558863784009528e-05,6.7958688764400825e-06,4.6945037442330336e-08,0.0017452292110452332,0.00039970080849278293,2.4473759239367156e-06,0.00021956138773931587,4.936936413089941e-05,3.036317160099715e-07,0.0001411648000886105,2.7231816126179902e-05,1.6439997491454743e-07,7.082801478862751e-05,1.4899991043248989e-05,9.035694317495481e-08,5.549073853206111e-06,5.254954745301422e-06,3.47419981763742e-08,2.0194990088717325e-06,1.982602216169102e-06,1.4132799744094913e-08,1.2389899324699549e-05,5.189020831714475e-06,3.590746742871038e-08,6.820812418252363e-05,1.3862004940058449e-05,8.374862753664766e-08,11428000
"(200.0, 400.0]","(2.83, 4.0]",61498325,0.024110426832011315,0.004834797124183363,3.2038565852093637e-05,32387502.0,0.019588749665894422,0.003528990981927445,2.329731084099358e-05,2735724.0,0.004239423777713771,0.001038176328697077,6.729934687320105e-06,98940.0,0.00022271388853151118,0.00020927875456094974,1.5436117706425228e-06,18934.0,5.953949987165509e-05,5.835105899790836e-05,4.677085531375173e-07,5200.0,4.081705989303383e-05,9.493315188773214e-06,6.300322838703503e-08,2654109.0,0.0041215111154628,0.000983808736349675,6.355233978235389e-06,0.057979676682251104,0.01143199778205341,7.596360260381075e-05,0.048349007879482896,0.008707139405829347,5.771479835263806e-05,0.009107061045971575,0.0022283470484765256,1.4507414107620008e-05,0.00042053177871104614,0.00039546496591573834,2.927973771643385e-06,0.00010307597808558201,0.00010104636183180621,8.134163719093168e-07,7.338411249412078e-05,1.6860849462160143e-05,1.1230232042905235e-07,0.008861005563972678,0.002114487264490537,1.3719113209993934e-05,0.0033420097214029807,0.000705871111123758,4.50926999556492e-06,0.0025440855502975083,0.0004643659481782631,2.9437732377263937e-06,0.0007332882643551674,0.0001797964416104016,1.1215046328497566e-06,5.0554222411748616e-05,4.7888279884045654e-05,3.3783633619289625e-07,1.4081684338557188e-05,1.382044145104765e-05,1.0615578879587373e-07,5.468441620157949e-05,1.3169155420086638e-05,8.599985771970214e-08,0.0007119055681597833,0.00017085198661914773,1.0624851554900073e-06,35241100
"(200.0, 400.0]","(4.0, 5.66]",40358275,0.09982803962453361,0.01943789544251483,0.00013397268213229403,32918690.0,0.08428674608037381,0.01507046937168161,0.00010344455822407785,2615851.0,0.014677194035910408,0.003551879465537977,2.4063710062047585e-05,93703.0,0.0006905578515063245,0.0006452731560457174,5.017861996299888e-06,18256.0,0.00017354165674290722,0.00017027344924953688,1.4465518498687852e-06,7500.0,9.59737722272432e-05,2.142633090043682e-05,1.4704089835351918e-07,2531409.0,0.014260185357067105,0.0033612666938421976,2.2695907456824154e-05,0.2258873551954339,0.04335142064421728,0.0003001757778894161,0.19526406914071526,0.034861081946639214,0.0002405928554924609,0.029135561418321274,0.00708951452954815,4.842599166589746e-05,0.0012179162761540231,0.0011361501203904258,8.891662468229899e-06,0.00026980836024334537,0.0002646740476395489,2.265268262828378e-06,0.00017183588743572417,3.791331517514066e-05,2.6135956009021705e-07,0.02831104649542132,0.006713513201443811,4.57079481097742e-05,0.026775574525918167,0.005307183049820638,3.514940410609722e-05,0.021905197880732016,0.003947226114099277,2.5988858203181377e-05,0.0045818608451426625,0.0010843991721648156,7.045196374225612e-06,0.0002246627240634046,0.0002126636235071993,1.6096595258345429e-06,6.385307598008091e-05,6.289414004934552e-05,5.056900028556722e-07,0.00014316766511948296,3.199846871552363e-05,2.1911672637148155e-07,0.004441071874355384,0.0010203357304047307,6.5980776656088525e-06,35646500
"(200.0, 400.0]","(5.66, 8.0]",56885948,0.2669474557896536,0.050230620446256355,0.0003645184292836049,51305555.0,0.235014794172302,0.041375929430621974,0.00029926730647564356,3934480.0,0.03040421298407024,0.00741869285692783,5.322957704106068e-05,131638.0,0.0012532983854531957,0.0011658243321729697,9.590386835856816e-06,24627.0,0.0002751502478330985,0.0002701738265336619,2.431158931043398e-06,40800.0,0.00038812598509842836,8.072728341954727e-05,5.821002896881205e-07,3810962.0,0.029505736107886416,0.007015898885111276,5.020047597692057e-05,0.5551515639679593,0.10283354669592586,0.0007521821749740342,0.4987381242200622,0.0874295052444235,0.0006377784918957463,0.054057480065199934,0.013194356434035309,9.573120126432595e-05,0.0019680607238891402,0.0018288471873581015,1.520732293500684e-05,0.00038789895880789394,0.00038083783010876485,3.4651588789554853e-06,0.0006927018250623159,0.00014267896177101597,1.0297810629788573e-06,0.05243120849458288,0.01246711467302959,9.020898378629448e-05,0.12741220380119184,0.024814438057707982,0.0001715213648667682,0.10819745853580572,0.019488091769165897,0.00013457650045315225,0.018290527565788302,0.004452794704238722,3.0086949576721473e-05,0.0007584122532334347,0.0007106272536760736,5.473976833435209e-06,0.00016580544636436405,0.00016292433062731082,1.383938003459135e-06,0.0006343745910677273,0.00013279411288003856,9.56426427138034e-07,0.017796486401175916,0.004231860915809992,2.851493936780313e-05,55396300
"(200.0, 400.0]","(8.0, 11.31]",38052088,0.44484121447270486,0.08119354013336409,0.0006248936578452016,34920227.0,0.4021700864078843,0.06949975728554621,0.0005338575499920613,2672388.0,0.04075231309357687,0.009904376622513656,7.526268305206356e-05,90226.0,0.001581686400314902,0.0014592481633343712,1.265942110808401e-05,17359.0,0.00033712857094054133,0.0003301580619700444,3.114003692991498e-06,99600.0,0.0014545363943095611,0.0002953464956276361,2.1622512392483592e-06,2585989.0,0.03944869582089468,0.009331256026624919,7.07123398477103e-05,0.8428704359140555,0.1518424028925827,0.0011776081260402782,0.7732806147194866,0.13304967159752173,0.0010308654598585971,0.06683651630365199,0.016228446123639707,0.00012408097617139967,0.0023091505517384486,0.002129349774445997,1.8548506192354088e-05,0.00044415433917844406,0.00043493539697480086,4.113183817928716e-06,0.0025761792624888285,0.0005204036898054055,3.8125953719017983e-06,0.06468475527545295,0.015283795438505183,0.00011653643068679985,0.392798734198239,0.07403917724567444,0.0005409589349393894,0.34738314491441313,0.06162471856997707,0.0004488630487136464,0.043391836999851364,0.010517767750353115,7.599523910751003e-05,0.0016629310854111344,0.0015429376700695017,1.2866716911828845e-05,0.0003608211985634007,0.0003537532552747179,3.2339302064054867e-06,0.0025196252042726285,0.0005097761520997219,3.726403260709373e-06,0.042121709589234634,0.009957321684949304,7.173828417247448e-05,37700200
"(200.0, 400.0]","(11.31, 16.0]",41525877,0.5289997723982001,0.09503352541701424,0.0007663817124494111,38280542.0,0.48338261513824954,0.08252941619970526,0.0006660911343411191,2930822.0,0.04360343265713055,0.010623041810494645,8.35167578588458e-05,99234.0,0.0016558554044384475,0.001530339833451414,1.3452559319389589e-05,19402.0,0.00035786919838008154,0.00035072757336319,3.3212609300559006e-06,407200.0,0.00550970083752443,0.0010540235951881792,7.96359344239613e-06,2839456.0,0.04225027463960672,0.010016880793209414,7.854998547123689e-05,0.952804681283432,0.16959286295145584,0.001372372910582957,0.8803326899032139,0.1499872560427802,0.0012152505103095088,0.06963144932495946,0.016954437325911197,0.00013349642898089723,0.0023737728645682786,0.0021937293220802906,1.9293027162316287e-05,0.0004667691906904218,0.0004574402606837184,4.332944130234745e-06,0.009746115656991424,0.0018565584779822951,1.402882622563276e-05,0.0674692072126496,0.015985923933647398,0.0001255477791185478,0.7322439210615588,0.1340218296894729,0.0010455910513148179,0.6664836964189823,0.1160368291077874,0.0009041025641168233,0.06304977014693754,0.015452719541600478,0.0001191417356603928,0.002256159454501105,0.0020870558134148407,1.8154025869219035e-05,0.0004542950411378428,0.0004452252266701079,4.192725668382637e-06,0.009640109467164292,0.0018385469619341215,1.3868424336950192e-05,0.061115699013412766,0.01458574765320425,0.00011217933924429795,41330000
