periodbin,radiusbin,COUNT,GAMMA_mean,GAMMA_OBS_mean,GAMMA_OBS_TRANS_mean,MONO_COUNT,MONO_GAMMA_mean,MONO_GAMMA_OBS_mean,MONO_GAMMA_OBS_TRANS_mean,DUO_COUNT,DUO_GAMMA_mean,DUO_GAMMA_OBS_mean,DUO_GAMMA_OBS_TRANS_mean,TRIO_COUNT,TRIO_GAMMA_mean,TRIO_GAMMA_OBS_mean,TRIO_GAMMA_OBS_TRANS_mean,MULTI_COUNT,MULTI_GAMMA_mean,MULTI_GAMMA_OBS_mean,MULTI_GAMMA_OBS_TRANS_mean,TSM_CUTOFF_COUNT,TSM_CUTOFF_GAMMA_mean,TSM_CUTOFF_GAMMA_OBS_mean,TSM_CUTOFF_GAMMA_OBS_TRANS_mean,TRUE_DUO_COUNT,TRUE_DUO_GAMMA_mean,TRUE_DUO_GAMMA_OBS_mean,TRUE_DUO_GAMMA_OBS_TRANS_mean,THR_7-3_mean,THR_7-3_OBS_mean,THR_7-3_OBS_TRANS_mean,MONO_THR_7-3_mean,MONO_THR_7-3_OBS_mean,MONO_THR_7-3_OBS_TRANS_mean,DUO_THR_7-3_mean,DUO_THR_7-3_OBS_mean,DUO_THR_7-3_OBS_TRANS_mean,TRIO_THR_7-3_mean,TRIO_THR_7-3_OBS_mean,TRIO_THR_7-3_OBS_TRANS_mean,MULTI_THR_7-3_mean,MULTI_THR_7-3_OBS_mean,MULTI_THR_7-3_OBS_TRANS_mean,TSM_CUTOFF_THR_7-3_mean,TSM_CUTOFF_THR_7-3_OBS_mean,TSM_CUTOFF_THR_7-3_OBS_TRANS_mean,TRUE_DUO_THR_7-3_mean,TRUE_DUO_THR_7-3_OBS_mean,TRUE_DUO_THR_7-3_OBS_TRANS_mean,THR_20_mean,THR_20_OBS_mean,THR_20_OBS_TRANS_mean,MONO_THR_20_mean,MONO_THR_20_OBS_mean,MONO_THR_20_OBS_TRANS_mean,DUO_THR_20_mean,DUO_THR_20_OBS_mean,DUO_THR_20_OBS_TRANS_mean,TRIO_THR_20_mean,TRIO_THR_20_OBS_mean,TRIO_THR_20_OBS_TRANS_mean,MULTI_THR_20_mean,MULTI_THR_20_OBS_mean,MULTI_THR_20_OBS_TRANS_mean,TSM_CUTOFF_THR_20_mean,TSM_CUTOFF_THR_20_OBS_mean,TSM_CUTOFF_THR_20_OBS_TRANS_mean,TRUE_DUO_THR_20_mean,TRUE_DUO_THR_20_OBS_mean,TRUE_DUO_THR_20_OBS_TRANS_mean,SIM_COUNT
"(1.56, 3.13]","(0.5, 0.71]",27600,0.0009998066735967465,0.0009998066735967465,4.572309123698896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0009998066735967465,0.0009998066735967465,4.572309123698896e-05,300.0,0.0009998066735967465,0.0009998066735967465,4.572309123698896e-05,0.0,0.0,0.0,0.0,0.0022463768115942037,0.0022463768115942037,0.00010735507246376819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022463768115942037,0.0022463768115942037,0.00010735507246376819,0.0022463768115942037,0.0022463768115942037,0.00010735507246376819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
"(1.56, 3.13]","(0.71, 1.0]",73598,0.002689968428647159,0.002689968428647159,0.00013526678534904178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.002689968428647159,0.002689968428647159,0.00013526678534904178,700.0,0.002689968428647159,0.002689968428647159,0.00013526678534904178,0.0,0.0,0.0,0.0,0.0038044512079132586,0.0038044512079132586,0.00019109214924318603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038044512079132586,0.0038044512079132586,0.00019109214924318603,0.0038044512079132586,0.0038044512079132586,0.00019109214924318603,0.0,0.0,0.0,0.0012772086197994513,0.0012772086197994513,6.973559064105002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012772086197994513,0.0012772086197994513,6.973559064105002e-05,0.0012772086197994513,0.0012772086197994513,6.973559064105002e-05,0.0,0.0,0.0,700
"(1.56, 3.13]","(1.0, 1.41]",230001,0.005980943541000424,0.005980943541000424,0.00040819392284292274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.005980943541000424,0.005980943541000424,0.00040819392284292274,5200.0,0.005708078174251447,0.005708078174251447,0.00035270231896764346,0.0,0.0,0.0,0.0,0.008239094612632116,0.008239094612632116,0.0005495758714092547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008239094612632116,0.008239094612632116,0.0005495758714092547,0.007847791966121885,0.007847791966121885,0.0004704544762848857,0.0,0.0,0.0,0.0021956426276407495,0.0021956426276407495,0.00011370385346150685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021956426276407495,0.0021956426276407495,0.00011370385346150685,0.0021956426276407495,0.0021956426276407495,0.00011370385346150685,0.0,0.0,0.0,6000
"(1.56, 3.13]","(1.41, 2.0]",128801,0.02034303451138235,0.02034303451138235,0.0018818521166335698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.0,0.02034303451138235,0.02034303451138235,0.0018818521166335698,5900.0,0.015076594978955122,0.015076594978955122,0.0007738628579322667,0.0,0.0,0.0,0.0,0.028687665468435805,0.028687665468435805,0.0027386215945528385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028687665468435805,0.028687665468435805,0.0027386215945528385,0.020784000124222636,0.020784000124222636,0.0010785878991622735,0.0,0.0,0.0,0.0029192319935404227,0.0029192319935404227,0.00014350509701011632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029192319935404227,0.0029192319935404227,0.00014350509701011632,0.0029192319935404227,0.0029192319935404227,0.00014350509701011632,0.0,0.0,0.0,9800
"(1.56, 3.13]","(2.0, 2.83]",36801,0.05557540595720601,0.05557540595720601,0.007816343345754163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,0.05557540595720601,0.05557540595720601,0.007816343345754163,2300.0,0.03202339952524836,0.03202339952524836,0.0029222476095135783,0.0,0.0,0.0,0.0,0.08298687535664792,0.08298687535664792,0.012305646585690607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08298687535664792,0.08298687535664792,0.012305646585690607,0.04065106926442216,0.04065106926442216,0.0034472405641151065,0.0,0.0,0.0,0.021276595744680847,0.021276595744680847,0.002064128692155103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595744680847,0.021276595744680847,0.002064128692155103,0.021276595744680847,0.021276595744680847,0.002064128692155103,0.0,0.0,0.0,6500
"(1.56, 3.13]","(2.83, 4.0]",27600,0.1422404524753327,0.1422404524753327,0.021394658892752404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12990.0,0.1422404524753327,0.1422404524753327,0.021394658892752404,3700.0,0.08811293926120943,0.08811293926120943,0.009380665240289878,0.0,0.0,0.0,0.0,0.1911231884057971,0.1911231884057971,0.030165967391304362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1911231884057971,0.1911231884057971,0.030165967391304362,0.10670289855072464,0.10670289855072464,0.01150118115942029,0.0,0.0,0.0,0.05615942028985507,0.05615942028985507,0.006997742753623192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05615942028985507,0.05615942028985507,0.006997742753623192,0.0494927536231884,0.0494927536231884,0.005570391304347829,0.0,0.0,0.0,13000
"(1.56, 3.13]","(4.0, 5.66]",17899,0.33633011492053605,0.33633011492053605,0.07001753005285515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12800.0,0.33633011492053605,0.33633011492053605,0.07001753005285515,2600.0,0.11198784430478011,0.11198784430478011,0.01615397532747553,0.0,0.0,0.0,0.0,0.43225878540700596,0.43225878540700596,0.0902038437901559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43225878540700596,0.43225878540700596,0.0902038437901559,0.1283311916866864,0.1283311916866864,0.01842170512319123,0.0,0.0,0.0,0.12330297781998997,0.12330297781998997,0.022682898485948944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12330297781998997,0.12330297781998997,0.022682898485948944,0.08095424325381308,0.08095424325381308,0.012047220515112578,0.0,0.0,0.0,12800
"(1.56, 3.13]","(5.66, 8.0]",21739,0.505259169499085,0.505259169499085,0.1097482959809134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18390.0,0.505259169499085,0.505259169499085,0.1097482959809134,4400.0,0.16778383090664375,0.16778383090664375,0.026940123334652514,0.0,0.0,0.0,0.0,0.6090436542619254,0.6090436542619254,0.13413863563181386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6090436542619254,0.6090436542619254,0.13413863563181386,0.18878513271079628,0.18878513271079628,0.030253019918119517,0.0,0.0,0.0,0.2858457150742904,0.2858457150742904,0.05430884585307511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858457150742904,0.2858457150742904,0.05430884585307511,0.15281291687750123,0.15281291687750123,0.024850016100096607,0.0,0.0,0.0,18400
"(1.56, 3.13]","(8.0, 11.31]",25302,0.7002865914534514,0.7002865914534514,0.15808683154170464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22290.0,0.7002865914534514,0.7002865914534514,0.15808683154170464,9900.0,0.33782764448931635,0.33782764448931635,0.06326011825385282,0.0,0.0,0.0,0.0,0.826812109714647,0.826812109714647,0.18789098490237927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826812109714647,0.826812109714647,0.18789098490237927,0.38558216741759554,0.38558216741759554,0.07204054224962456,0.0,0.0,0.0,0.5218164571970598,0.5218164571970598,0.11010780965931548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218164571970598,0.5218164571970598,0.11010780965931548,0.3379969962848786,0.3379969962848786,0.06201251284483443,0.0,0.0,0.0,22300
"(1.56, 3.13]","(11.31, 16.0]",57874,0.7884642668040748,0.7884642668040748,0.18826124358414015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53080.0,0.7884642668040748,0.7884642668040748,0.18826124358414015,33900.0,0.5228386083913626,0.5228386083913626,0.11170826885097679,0.0,0.0,0.0,0.0,0.8916784739261153,0.8916784739261153,0.21393938901752077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916784739261153,0.8916784739261153,0.21393938901752077,0.5836990703943049,0.5836990703943049,0.12492304316273281,0.0,0.0,0.0,0.745861699554204,0.745861699554204,0.17279020631026015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745861699554204,0.745861699554204,0.17279020631026015,0.560787227425096,0.560787227425096,0.11981619207243319,0.0,0.0,0.0,53100
"(3.13, 6.25]","(0.5, 0.71]",101200,0.0017520902675621064,0.0017520902675621064,4.761519602762985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0017520902675621064,0.0017520902675621064,4.761519602762985e-05,400.0,0.0017520902675621064,0.0017520902675621064,4.761519602762985e-05,0.0,0.0,0.0,0.0,0.001976284584980238,0.001976284584980238,5.3557312252964366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001976284584980238,0.001976284584980238,5.3557312252964366e-05,0.001976284584980238,0.001976284584980238,5.3557312252964366e-05,0.0,0.0,0.0,0.0007411067193675889,0.0007411067193675889,1.837944664031619e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007411067193675889,0.0007411067193675889,1.837944664031619e-05,0.0007411067193675889,0.0007411067193675889,1.837944664031619e-05,0.0,0.0,0.0,400
"(3.13, 6.25]","(0.71, 1.0]",248400,0.0023254588520261418,0.0023254588520261418,7.514297178254776e-05,0.0,0.0,0.0,0.0,37.0,1.7499062602316187e-09,1.7499062602316187e-09,4.7072478400230565e-11,22.0,2.3357709253961114e-08,2.3357709253961114e-08,6.28322378931554e-10,2541.0,0.002325433744410628,0.002325433744410628,7.514229638769043e-05,2600.0,0.0023254588520261418,0.0023254588520261418,7.514297178254776e-05,0.0,0.0,0.0,0.0,0.003256843800322062,0.003256843800322062,0.00010848148148148144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003256843800322062,0.003256843800322062,0.00010848148148148144,0.003256843800322062,0.003256843800322062,0.00010848148148148144,0.0,0.0,0.0,0.00039452495974235107,0.00039452495974235107,1.0573268921095016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039452495974235107,0.00039452495974235107,1.0573268921095016e-05,0.00039452495974235107,0.00039452495974235107,1.0573268921095016e-05,0.0,0.0,0.0,2600
"(3.13, 6.25]","(1.0, 1.41]",791196,0.0046337278506360675,0.0046337278506360675,0.00018020888216013054,0.0,0.0,0.0,0.0,8.0,2.6397543877282257e-16,2.6397543877282257e-16,8.737587023380425e-18,344.0,4.7908248751520785e-06,4.7908248751520785e-06,1.9682592025900096e-07,21948.0,0.004628937025760653,0.004628937025760653,0.0001800120562398628,19200.0,0.004532688413756579,0.004532688413756579,0.00016754884120380315,0.0,0.0,0.0,0.0,0.006548314197746198,0.006548314197746198,0.00026153848098322034,0.0,0.0,0.0,0.0,0.0,0.0,1.8958639831343944e-05,1.8958639831343944e-05,7.792000970682362e-07,0.006529355557914853,0.006529355557914853,0.00026075928088615223,0.006333449612990964,0.006333449612990964,0.0002345096537394022,0.0,0.0,0.0,0.0010490447373343646,0.0010490447373343646,3.4031896015652245e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010490447373343646,0.0010490447373343646,3.4031896015652245e-05,0.0010490447373343646,0.0010490447373343646,3.4031896015652245e-05,0.0,0.0,0.0,22300
"(3.13, 6.25]","(1.41, 2.0]",496795,0.013351038575600816,0.013351038575600816,0.0006809584411626737,0.0,0.0,0.0,0.0,18.0,4.530724493647448e-11,4.530724493647448e-11,1.0965563817197425e-12,756.0,1.5471111920512874e-05,1.5471111920512874e-05,4.5532892708820505e-07,40226.0,0.013335567418373058,0.013335567418373058,0.000680503111139029,25500.0,0.011267236972286602,0.011267236972286602,0.00040015569840075023,0.0,0.0,0.0,0.0,0.02005454966334202,0.02005454966334202,0.0011300536438571245,0.0,0.0,0.0,0.0,0.0,0.0,5.8374178484082976e-05,5.8374178484082976e-05,1.716402137702674e-06,0.01999617548485794,0.01999617548485794,0.0011283372417194217,0.015853621715194395,0.015853621715194395,0.000563498626193903,0.0,0.0,0.0,0.004464618202679175,0.004464618202679175,0.00016652200605883706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004464618202679175,0.004464618202679175,0.00016652200605883706,0.004464618202679175,0.004464618202679175,0.00016652200605883706,0.0,0.0,0.0,41000
"(3.13, 6.25]","(2.0, 2.83]",368000,0.04079103228206956,0.04079103228206956,0.0029961612782163872,0.0,0.0,0.0,0.0,130.0,3.9900316533223435e-08,3.9900316533223435e-08,1.2408629240223208e-09,1081.0,6.242545197925943e-05,6.242545197925943e-05,3.7946788997823773e-06,65789.0,0.040728566929773766,0.040728566929773766,0.002992365358453681,28500.0,0.02787936971056118,0.02787936971056118,0.0012393400788163413,0.0,0.0,0.0,0.0,0.058345108695652174,0.058345108695652174,0.0045424228260869575,0.0,0.0,0.0,0.0,0.0,0.0,0.0001875,0.0001875,1.311195652173913e-05,0.058157608695652174,0.058157608695652174,0.0045293108695652175,0.03678804347826087,0.03678804347826087,0.001611495923913043,0.0,0.0,0.0,0.013206521739130435,0.013206521739130435,0.0006724423913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013206521739130435,0.013206521739130435,0.0006724423913043478,0.012883152173913044,0.012883152173913044,0.0006365021739130435,0.0,0.0,0.0,67000
