periodbin,radiusbin,COUNT,GAMMA_mean,GAMMA_OBS_mean,GAMMA_OBS_TRANS_mean,MONO_COUNT,MONO_GAMMA_mean,MONO_GAMMA_OBS_mean,MONO_GAMMA_OBS_TRANS_mean,DUO_COUNT,DUO_GAMMA_mean,DUO_GAMMA_OBS_mean,DUO_GAMMA_OBS_TRANS_mean,TRIO_COUNT,TRIO_GAMMA_mean,TRIO_GAMMA_OBS_mean,TRIO_GAMMA_OBS_TRANS_mean,MULTI_COUNT,MULTI_GAMMA_mean,MULTI_GAMMA_OBS_mean,MULTI_GAMMA_OBS_TRANS_mean,TSM_CUTOFF_COUNT,TSM_CUTOFF_GAMMA_mean,TSM_CUTOFF_GAMMA_OBS_mean,TSM_CUTOFF_GAMMA_OBS_TRANS_mean,TRUE_DUO_COUNT,TRUE_DUO_GAMMA_mean,TRUE_DUO_GAMMA_OBS_mean,TRUE_DUO_GAMMA_OBS_TRANS_mean,THR_7-3_mean,THR_7-3_OBS_mean,THR_7-3_OBS_TRANS_mean,MONO_THR_7-3_mean,MONO_THR_7-3_OBS_mean,MONO_THR_7-3_OBS_TRANS_mean,DUO_THR_7-3_mean,DUO_THR_7-3_OBS_mean,DUO_THR_7-3_OBS_TRANS_mean,TRIO_THR_7-3_mean,TRIO_THR_7-3_OBS_mean,TRIO_THR_7-3_OBS_TRANS_mean,MULTI_THR_7-3_mean,MULTI_THR_7-3_OBS_mean,MULTI_THR_7-3_OBS_TRANS_mean,TSM_CUTOFF_THR_7-3_mean,TSM_CUTOFF_THR_7-3_OBS_mean,TSM_CUTOFF_THR_7-3_OBS_TRANS_mean,TRUE_DUO_THR_7-3_mean,TRUE_DUO_THR_7-3_OBS_mean,TRUE_DUO_THR_7-3_OBS_TRANS_mean,THR_20_mean,THR_20_OBS_mean,THR_20_OBS_TRANS_mean,MONO_THR_20_mean,MONO_THR_20_OBS_mean,MONO_THR_20_OBS_TRANS_mean,DUO_THR_20_mean,DUO_THR_20_OBS_mean,DUO_THR_20_OBS_TRANS_mean,TRIO_THR_20_mean,TRIO_THR_20_OBS_mean,TRIO_THR_20_OBS_TRANS_mean,MULTI_THR_20_mean,MULTI_THR_20_OBS_mean,MULTI_THR_20_OBS_TRANS_mean,TSM_CUTOFF_THR_20_mean,TSM_CUTOFF_THR_20_OBS_mean,TSM_CUTOFF_THR_20_OBS_TRANS_mean,TRUE_DUO_THR_20_mean,TRUE_DUO_THR_20_OBS_mean,TRUE_DUO_THR_20_OBS_TRANS_mean,SIM_COUNT
"(6.25, 12.5]","(2.0, 2.83]",29127272,0.06958770278876839,0.06957337488562243,0.00340427082148367,221285.0,4.084726999555846e-05,3.990238944098976e-05,1.646139610295061e-06,2170245.0,0.0013560194801979354,0.0013442317991360616,5.929027829067279e-05,1870146.0,0.0023774819933253762,0.002377347467624829,0.00010703054872518463,14114324.0,0.06581335404524963,0.06581189322942063,0.003236303854857523,48000.0,0.0012297515402541355,0.0012281681354307837,5.991536045306033e-05,69075.0,5.8694671043585144e-05,5.861921803837339e-05,2.368570011251586e-06,0.11201546784058598,0.11198506794594426,0.005464230050579398,0.00011274656960665592,0.00011032172872214054,4.57087437848625e-06,0.003074747267783952,0.0030496311498035243,0.0001347967105158355,0.004854659921464668,0.004854385642431604,0.0002190273927644168,0.10397331408173069,0.10397072942498699,0.0051058350729206595,0.0015485487278039634,0.0015459276103852088,7.507229923214232e-05,0.00013447877988711062,0.00013431587414022158,5.439861838073953e-06,0.01018039039152036,0.010177920266614739,0.0004932891572029124,2.1629214023201344e-06,2.042518777590981e-06,8.35839346712593e-08,0.00012623907930684342,0.00012430470659936845,5.404873031020554e-06,0.00023829900719847698,0.00023827088922024684,1.0445703353201083e-05,0.009813689383612718,0.009813302152017535,0.0004773549968840196,0.0013035892959697701,0.0013025289838334332,6.329033930125692e-05,5.1841449484181e-06,5.1841449484181e-06,1.8922815703441097e-07,18376000
"(6.25, 12.5]","(2.83, 4.0]",1291126,0.23352793841148162,0.23345912112732864,0.011691032314863585,16742.0,0.0003151125573430281,0.0003100944775015885,1.3137798418027229e-05,162398.0,0.007186028500785228,0.007125071912645923,0.00032256120767373467,123639.0,0.011168295653131799,0.011168001761956278,0.0005203778871438713,827021.0,0.2148585017002215,0.21485595297522495,0.010834955421627952,9600.0,0.005952848115938519,0.005952848115938519,0.0003083394826338183,3616.0,0.0002815409545836979,0.0002815066861560966,1.1416625955508659e-05,0.35617670157676334,0.3560379970661267,0.017761958641914117,0.0007822629239903774,0.0007679374437506489,3.282229294429824e-05,0.015518237569377428,0.015399024572350026,0.0006988388453954146,0.021736066038481137,0.0217354611401211,0.001015784976601819,0.3181401350449143,0.31813557390990505,0.016014512526972575,0.007403615139033681,0.007403615139033681,0.00038173594211564176,0.0005692705436959677,0.0005691954154745548,2.3188084276825033e-05,0.056083604543630906,0.05607091019776536,0.0028015739865822555,3.562781634015579e-05,3.4847876969404986e-05,1.5000933293884555e-06,0.0010634128659789985,0.0010514984594842025,4.6300907502443615e-05,0.0016613405662963955,0.0016613405662963955,7.624786426731398e-05,0.053323223295015355,0.053323223295015355,0.0026775251214831088,0.006553194653349094,0.006553194653349094,0.00033709343627190527,3.795136957973118e-05,3.795136957973118e-05,1.5265744784010234e-06,1129800
"(6.25, 12.5]","(4.0, 5.66]",1322536,0.4750446504715602,0.4748208563259527,0.024299318561501658,19424.0,0.0014427239856996015,0.0014131408519934261,6.037152096091515e-05,172729.0,0.027456391357174204,0.02727056463390662,0.0012697984578293106,133891.0,0.03485492531148404,0.03485393808485466,0.0016851228020738993,867856.0,0.4112906098172023,0.41128321275519797,0.02128402578063754,20900.0,0.012387562256387012,0.01237015865605264,0.0006240502125257478,3595.0,0.0008681561383170521,0.0008674614716133559,3.664743238455074e-05,0.6660884845478685,0.6656435038441298,0.03396918496880236,0.0034297743123816666,0.0033582231409957845,0.000143006514227212,0.05535047817223878,0.05498968723724723,0.002568784273244736,0.06084446850596127,0.06084278915659006,0.002958338686205896,0.546463763557287,0.5464528043092968,0.028299055495124525,0.015573111053309704,0.015544937907172282,0.0007808060468675334,0.0017126187869366126,0.0017112570092609953,7.2384851754508e-05,0.2192583037437166,0.21918878200669017,0.011035790793067265,0.00037957378853959367,0.0003726960929607966,1.6502313282965452e-05,0.008075394545025618,0.008015270661819413,0.00036706821681980675,0.012303634834892961,0.012303557710338319,0.000581658975256628,0.19849970057525848,0.19849725754157166,0.010070561287707861,0.015272930188667835,0.015244895413054918,0.0007664914654119055,0.00029413187996394806,0.0002938445531917468,1.231446856645112e-05,1193900
"(6.25, 12.5]","(5.66, 8.0]",693224,0.6560458735366551,0.6555210506270744,0.03496414845399729,10585.0,0.004451790380844059,0.004386603751101658,0.00019850872128077116,98923.0,0.06273031859019686,0.06228952965703734,0.0030740077846636515,76775.0,0.0626231234601965,0.06262102862651005,0.0032200979860952496,468117.0,0.5262406411054179,0.5262238885924255,0.02847153396195764,37000.0,0.04255154563374398,0.04253529994690104,0.0022295391769859667,1850.0,0.0015151554015186805,0.001512947417139252,6.595245071563809e-05,0.8624816798033536,0.8614938346046875,0.045891728514448435,0.009546697748491107,0.009405953919656557,0.0004269680316896124,0.11148633053673851,0.11066403355913816,0.005527206988361626,0.09536022988240456,0.09535723229432334,0.0049481774727937865,0.6460884216357194,0.6460666148315695,0.03498937602160341,0.05314588069657138,0.05311979966071573,0.0027716238849203145,0.0025100111940729113,0.002506410626291069,0.00010952214406887239,0.5350766851695844,0.5347942800595478,0.027873798567706835,0.001569478263880074,0.0015521130255155625,6.928263591566362e-05,0.03415057759108167,0.03390430221688806,0.0016169239958512686,0.04420504771906339,0.044203570563050326,0.002166890820283198,0.4551515815955593,0.45513429425409385,0.02402070111565669,0.05250251001119408,0.05247642897533843,0.002732457612546594,0.0012016317957831812,0.0011995026138737265,5.136274797179555e-05,654400
"(6.25, 12.5]","(8.0, 11.31]",1450164,0.6997220494404226,0.6990586061586329,0.03905035006148454,19765.0,0.006418624153538601,0.006299835255290171,0.00030896024214112464,203270.0,0.07859944085499886,0.07806553564437205,0.004162930319848178,154785.0,0.06921481320214894,0.06921347935068624,0.003801613860944567,977330.0,0.5454891712297375,0.5454797559082855,0.030776845638550675,265400.0,0.14583598848079327,0.1457629189970529,0.00788898922933966,3979.0,0.0016576514423744762,0.0016563147274244415,7.730324293994189e-05,0.8985983654262553,0.8974917974794576,0.050156227858297396,0.012011055301331435,0.01178787019950847,0.0005827149625145844,0.1281268877175271,0.12725773222890657,0.006847073576712702,0.10057414195911635,0.10057220493682095,0.005565825677302706,0.6578862804482802,0.6578739901142215,0.03716061364176741,0.1827227816991734,0.1826046612658982,0.009833591490341785,0.0026410805950223566,0.002638958076465834,0.0001232899488609564,0.7894320918185805,0.788717425753225,0.042869134806683924,0.00608551860341313,0.005971260491916777,0.00027829178354999855,0.08913957317930939,0.08855260025762608,0.004476387780623435,0.08168524387586508,0.08168344063154236,0.004298639291211199,0.6125217561599928,0.6125101243721401,0.03381581595129928,0.18109193167117651,0.18097433807486607,0.009739029008029436,0.002319737629674989,0.0023177282017757994,0.00010624076931988383,1355200
"(6.25, 12.5]","(11.31, 16.0]",729014,0.7145359904108309,0.7138772881613393,0.04251089979543733,10563.0,0.007203779463968013,0.007097254579445116,0.0003712352369234907,109630.0,0.08594016958429926,0.0853883825040826,0.00483405433832299,80737.0,0.07043168136016999,0.07043153559872233,0.004091851266661305,505100.0,0.5509603600023941,0.5509601154790899,0.03321375895352953,333000.0,0.3631973114335827,0.3630211803979269,0.020359768463206685,2093.0,0.0017497015171155862,0.0017495442811228615,8.50829404605925e-05,0.9161785644720128,0.9151084341315805,0.05469390850600948,0.013095770451596265,0.012904213087814502,0.0006821048374928328,0.13763110173467172,0.13675305549687658,0.0077806855089202695,0.10144523973476503,0.10144503123396807,0.005925489535729082,0.6640064525509798,0.6640061343129212,0.04030562862386732,0.4561284145434793,0.45584205378771886,0.025438820793153506,0.0027790961490451495,0.002778846496775097,0.0001351652434658319,0.8755401130842481,0.8745748024043436,0.050368195147281136,0.010927087819986995,0.010768911159456477,0.0005335293257742651,0.12375482501021928,0.12294821772970062,0.006673578827292754,0.09540557520157365,0.09540536670077666,0.005382001344830141,0.6454526250524683,0.6454523068144096,0.03777908564938398,0.4550721934009498,0.45478756375049045,0.025374292043911378,0.002736572960190065,0.002736323307920013,0.00013211015810395965,706100
"(12.5, 25.0]","(0.5, 0.71]",1479979,1.2767255822149582e-08,1.2767255822149582e-08,3.530126212811293e-10,66.0,3.179499703460856e-20,3.179499703460856e-20,1.092674390874135e-21,178.0,1.7698529081449703e-13,1.7698529081449703e-13,3.953615036702422e-15,280.0,8.88184588116864e-11,8.88184588116864e-11,2.429155458958649e-12,776.0,1.2678260378015291e-08,1.2678260378015291e-08,3.505795122060414e-10,100.0,3.971849515432894e-15,3.971849515432894e-15,1.6284583013274866e-16,114.0,1.157568165571814e-13,1.157568165571814e-13,2.353910724766273e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300
"(12.5, 25.0]","(0.71, 1.0]",2959960,6.625277334449309e-06,6.6165097737155165e-06,2.071206886209758e-07,3781.0,8.5209087887927e-10,8.516465838622404e-10,1.832248121769368e-11,7675.0,6.633958369245731e-07,6.623112451788034e-07,1.7290059691582695e-08,4744.0,1.2030918367617524e-06,1.2025422256550535e-06,3.59994238297222e-08,6900.0,4.7579375698841025e-06,4.750804656297797e-06,1.5381288261845306e-07,100.0,1.7603612465050464e-09,1.7603612465050464e-09,6.442922162208466e-11,4888.0,4.3399736398552835e-07,4.330180097665675e-07,9.52278453581155e-09,1.7567804970337443e-05,1.7567804970337443e-05,5.501087852538549e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.71626643603292e-06,3.71626643603292e-06,1.0118379978107812e-07,1.3851538534304517e-05,1.3851538534304517e-05,4.4892498547277695e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100
"(12.5, 25.0]","(1.0, 1.41]",12091753,0.0008766976178916829,0.0008727656870731026,2.560282800855983e-05,93414.0,8.006254169398818e-06,7.78046445313674e-06,2.037563532121976e-07,182693.0,6.556675338783979e-05,6.430585402529126e-05,1.8155838640584912e-06,115222.0,9.885242677423763e-05,9.830423240682093e-05,2.79041497690482e-06,187871.0,0.000704272183560207,0.0007023751361878536,2.0793072814384322e-05,2100.0,6.424512027267637e-05,6.390639550835624e-05,2.0091901511017593e-06,112726.0,3.685851357620801e-05,3.6537949813751005e-05,9.47362409474389e-07,0.0016240821326734011,0.0016144769910533237,4.75311305647742e-05,2.1667660594787206e-05,2.085487521949878e-05,5.474241824158995e-07,0.00016796572010691914,0.00016457671604770628,4.59629702988475e-06,0.0002285028481809048,0.00022711429848095644,6.457063074311889e-06,0.0012059459037907902,0.0012019311013051624,3.593034627816165e-05,0.00010850370496320923,0.00010794588675438541,3.384172749807244e-06,9.973739953173042e-05,9.886457323433582e-05,2.556626479221004e-06,5.350754352987529e-05,5.350754352987529e-05,1.3871024325422455e-06,0.0,0.0,0.0,3.142637796190511e-06,3.142637796190511e-06,7.629993765172013e-08,2.7291328230075483e-06,2.7291328230075483e-06,7.056048862394066e-08,4.7635772910677226e-05,4.7635772910677226e-05,1.2402420062665847e-06,7.608491506566503e-06,7.608491506566503e-06,2.0317980362318027e-07,3.142637796190511e-06,3.142637796190511e-06,7.629993765172013e-08,579200
"(12.5, 25.0]","(1.41, 2.0]",17381896,0.0071104962142649695,0.007043988846662059,0.00021329226544815759,698066.0,0.00011702348340616087,0.00010871648757411141,2.90357130716684e-06,1300379.0,0.0007658224829109291,0.000742319628335444,2.0784494609884706e-05,786915.0,0.000966863426566836,0.0009573068355819282,2.7587469702614675e-05,1313040.0,0.005260786821381048,0.005235645895170581,0.00016201672982849147,3300.0,0.00010996835606470855,0.00010711075840172113,3.1553074537455274e-06,763043.0,0.00047784181267292614,0.00046975843145618206,1.241378370658781e-05,0.01311749880450326,0.012963885297668332,0.00039089894868776104,0.0003160184596663103,0.0002934538326543893,7.919375308654478e-06,0.0018514666064047328,0.0017919839699880845,5.015786742136761e-05,0.002060247052450435,0.002040038957775377,5.883509587216491e-05,0.008889766685981782,0.008838408537250483,0.00027398661008557395,0.00016908397104665681,0.000163706882149105,4.79403329763335e-06,0.0011605178169286023,0.0011404522843768022,3.011718421281545e-05,0.0005490770396969352,0.0005465179978064533,1.6038095959151976e-05,4.544958731774716e-06,4.366727312141323e-06,1.2678413217982674e-07,3.8430790288930505e-05,3.773391579376612e-05,1.0653509663157574e-06,6.765660086793754e-05,6.700580880244594e-05,1.8647238828261321e-06,0.00043844468980829254,0.00043741154589809996,1.2981236977830263e-05,9.297029507022708e-05,9.220829534361498e-05,2.7064646169784935e-06,2.048107985457974e-05,2.0014790101148917e-05,5.478524379618885e-07,4098400
"(12.5, 25.0]","(2.0, 2.83]",48461482,0.03842094415841475,0.03789334319462545,0.0011670523878488973,5981174.0,0.0010917816836417459,0.001007433401140447,2.7848966612968285e-05,10076118.0,0.005891241104798704,0.005675341928019381,0.0001621058691299652,5594168.0,0.006407217077681434,0.006346298258446711,0.00018737178536738796,8698740.0,0.025030704292293104,0.02486426960701917,0.0007897257667385838,36400.0,0.00046844258079697406,0.00045738987021272604,1.4252231038557645e-05,5531827.0,0.00369440470518477,0.0036230090011121147,9.694408979591448e-05,0.06984018771856793,0.06868974539408432,0.002105069110573217,0.0028058159674109844,0.002586215027431476,7.159762518612205e-05,0.013413993406144699,0.01291427841600057,0.00036964659056031344,0.012966215106669664,0.012841494220090094,0.00037996167477296705,0.04065416323834257,0.04034775773056218,0.0012838632200538145,0.0006860087357625588,0.0006678900781449485,2.0631377113064754e-05,0.008385236753593296,0.00822122899584458,0.0002204268930714913,0.005331347481284208,0.005284552977558549,0.00016101762148957807,8.806994387831557e-05,8.283033936106206e-05,2.2372245074964892e-06,0.0006282308906690059,0.0006105805637557677,1.6957110174633123e-05,0.0007772564611210198,0.000770829501252149,2.226428661839107e-05,0.0038377901856158675,0.0038203125731895698,0.00011955900018905743,0.0005649641502915656,0.000553398263800517,1.7183513715077877e-05,0.0004045068204888989,0.0003976548839344204,1.0334685753110065e-05,30350200
"(12.5, 25.0]","(2.83, 4.0]",9037325,0.1462396932513065,0.14347856275191206,0.0044972537954848886,1715458.0,0.007106655493747622,0.006526554064439546,0.00018498516107507817,2662863.0,0.03021501606034084,0.02900376457122574,0.000852250183239645,1387965.0,0.02812381469690938,0.027844158911290037,0.0008411422058136243,2049214.0,0.0807942070003088,0.08010408520495695,0.002618876245356545,39300.0,0.002852753723911171,0.0027737754827923764,8.638318753933671e-05,1372357.0,0.018337091512039144,0.017960947091522926,0.0004926593091821917,0.25611682660521773,0.25038290567175586,0.007809685739607687,0.01735900833487785,0.015932050025864956,0.00045180634100245356,0.06426614069981991,0.06166222449673992,0.0018168356557941648,0.052864868752645275,0.0523314756302335,0.0015851308925041423,0.12162680881787476,0.1204571555189174,0.003955912850306926,0.004167051644153551,0.004038079188255375,0.00012523063425294546,0.03877397349326266,0.03797844494914149,0.0010436626101528936,0.03492382978370259,0.03444706934850745,0.0010659375927390019,0.0011683767043898499,0.0010913695147623881,3.0334515910404903e-05,0.00552342645639058,0.005319620020304681,0.0001524939142943293,0.0059723424796607385,0.005919843095163668,0.00017572206018927062,0.02225968414326142,0.0221162367182767,0.0007073871023449966,0.0037848589045984286,0.0036809921077309944,0.0001132832981772815,0.0034469270497630663,0.0033788406414508713,9.102568294268492e-05,7815500
"(12.5, 25.0]","(4.0, 5.66]",2393162,0.3450767291151912,0.3366249881350328,0.010842787663760102,489291.0,0.02878643579568338,0.026535571561699892,0.0007740855911086902,751972.0,0.09515094459907052,0.09107753860477519,0.0027790655733207483,382992.0,0.07246702119033459,0.07173923328880999,0.002256063098800109,559945.0,0.14867232753010287,0.14727264467974785,0.005033573400530555,17200.0,0.004802555419704855,0.004690594740965252,0.0001521735382451708,383002.0,0.05454489775332619,0.05343311816950037,0.0015118828892280714,0.5725312369158461,0.5557119300741029,0.01781400646884748,0.06688055384466242,0.06152290358947701,0.001798065254002863,0.18421235169202924,0.17604589033253912,0.005399890032266934,0.12004076614955445,0.11881340920506007,0.003757615637930069,0.20139756522959998,0.19932972694702653,0.0068584355446476225,0.006962336858098198,0.006780134817450719,0.00021953622571309418,0.10392986350276327,0.10180327157125178,0.0028912954316924642,0.14894186018330563,0.14627261338764366,0.0046345189581816874,0.007495522659978723,0.0069478179914272435,0.00020026812606083492,0.03370686982327147,0.03247517928163659,0.0009667739294289314,0.029584708431773528,0.029303493453431067,0.000901594529538744,0.07815475926828187,0.0775461226611487,0.002565882373153174,0.00672791896244383,0.006555386555527791,0.00021220328999875483,0.020668889109888924,0.020246372372618317,0.0005608397332065275,2184200
"(12.5, 25.0]","(5.66, 8.0]",2552097,0.5234618720355199,0.5057243418351304,0.016926070131678333,536857.0,0.07294396675500771,0.06651220616278344,0.002028036482248696,819458.0,0.16622337217776081,0.1580561576083785,0.005103654468714731,417203.0,0.10427542208326261,0.1031722821567652,0.00340812013533609,600882.0,0.18001911101948853,0.17798369590720356,0.006386259045378816,74200.0,0.019860740241565072,0.01930805104427783,0.0006391680338727176,408646.0,0.08835028765847552,0.08654524428194643,0.00256589834686193,0.8139780737174175,0.7819560271416014,0.026077747569077516,0.1497329451035756,0.13625598086593102,0.004179029413811465,0.2825488216161064,0.2683541906910279,0.008730214121877031,0.15450235629758588,0.15286460663524937,0.005075767810236052,0.22719395070014972,0.2244812489493934,0.008092736223152958,0.028813559986160402,0.027923919035992756,0.0009173375565270442,0.14803826030123463,0.14499988401694766,0.0043194686520144025,0.41801036559347077,0.4074016798734531,0.013321632845185739,0.036526824803289226,0.0336223787732206,0.0009995188147237347,0.12238014464183768,0.1173350346793245,0.0036490665863013823,0.09066191449619666,0.08975960788324268,0.0028767659932596597,0.16844148165214726,0.16668465853766534,0.0057962814509009645,0.028365301162142347,0.02751098214527112,0.0009030164847574367,0.07138756873269317,0.0700015920241276,0.0020218248334996683,2374400
"(12.5, 25.0]","(8.0, 11.31]",992161,0.604704774958835,0.5813947202600378,0.02029341029164571,215013.0,0.10458441712768614,0.09496070352294968,0.0030712407724371215,328515.0,0.19551880772942506,0.1851922735011069,0.006313293438788486,167368.0,0.11377906501965246,0.11260475824981327,0.003877616517919269,242094.0,0.19082248508207175,0.18863698498616854,0.007031259562500826,103700.0,0.07183439476593745,0.0696975569982749,0.0023678000720294082,163993.0,0.10026064951194485,0.09816028420817947,0.0030269194522916177,0.9102796824305732,0.8710714944449541,0.030356283655979227,0.1934182053114364,0.17546509991825926,0.005718265340101053,0.3148208808852596,0.2981008808046275,0.01022874711755451,0.1640187429257953,0.1623284789464613,0.005611118884031925,0.2380218533080821,0.23517703477560603,0.008798152314291732,0.1042068777144032,0.10075732668387487,0.003406758205976651,0.16054450840135828,0.15718554347530292,0.004861076928744429,0.7379296303724899,0.7114235119098613,0.024162082426642452,0.1149642043982781,0.10494381657815616,0.003270072250572235,0.2529176212328443,0.24059095348436393,0.00792287679035963,0.14678363692989344,0.14528419984256583,0.004898345896784896,0.22326416781147415,0.22060454200477536,0.008070787488925686,0.10320905578832468,0.09982243910010573,0.003372615341461718,0.13682053618313966,0.13395653528006043,0.004056259771549174,953000
"(12.5, 25.0]","(11.31, 16.0]",1426907,0.613084319265155,0.5882344181635983,0.021896890481750527,321412.0,0.11240465658925154,0.10158890019208762,0.003515241588005464,482309.0,0.19852913869959665,0.1879591499961094,0.006816259691402289,240899.0,0.11285718199211887,0.11159032223074339,0.0040774057422384965,347860.0,0.18929334198418785,0.18709604574465885,0.007487983460104279,425900.0,0.20346973054311315,0.19648800006682987,0.006966001346749001,238457.0,0.10084628367791772,0.09858699927059904,0.003211526651832725,0.9177858122498523,0.8765830309894059,0.03259906733998783,0.20324169690105942,0.1836411188675927,0.0063925069470540125,0.3171748404065577,0.30025239206199145,0.010941763775705073,0.16197411604260126,0.1601556555542863,0.005882014766624594,0.23539515889963397,0.23253386450553543,0.009382781850604139,0.29778815297703365,0.28645101327556727,0.010093521211543575,0.16080445326850312,0.15720059331126696,0.005138879480863155,0.8650311477902904,0.8280352938208305,0.029884221791539326,0.1784573206242593,0.16155443136798686,0.005409435341966925,0.299714697594167,0.2841670178925466,0.01004102549178047,0.15756247604083515,0.1557952340271651,0.005600971439904632,0.22929665353102902,0.22651861053313227,0.008832789517887293,0.2961117998580146,0.28495561939215386,0.010033405738776249,0.15525258478653478,0.15176678227803214,0.0048720080633846505,1392500
"(25.0, 50.0]","(0.5, 0.71]",2156992,1.5669425653180354e-07,1.5170437189724531e-07,2.643311787861348e-09,830.0,6.457191588895246e-11,5.844502389023136e-11,1.2730170918342038e-12,772.0,5.3738237457283377e-08,4.875488453509645e-08,1.0546567510594752e-09,126.0,2.7459379340164007e-08,2.7459241541956027e-08,4.2349249278873995e-10,72.0,7.543206781846729e-08,7.543180079630273e-08,1.163889526921299e-09,800.0,5.330541806782104e-08,4.839923472826837e-08,1.051978133819239e-09,701.0,5.2230206625092724e-08,4.7251746152334644e-08,1.0284230390274748e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800
"(25.0, 50.0]","(0.71, 1.0]",4313986,2.587273185546082e-06,2.237331922601284e-06,4.3703642969682746e-08,14716.0,5.6847086690043e-07,3.368835649609538e-07,6.312178100216448e-09,10981.0,1.0986036741847099e-06,9.830168406140644e-07,1.7676165801885848e-08,2395.0,1.2297994474616804e-07,1.2098503316709102e-07,2.4568225971107555e-09,1208.0,7.972186997147749e-07,7.964464838591758e-07,1.7258476470469695e-08,300.0,1.270542362051275e-06,1.0400517169095537e-06,2.2363995499924248e-08,9934.0,9.891991810968416e-07,8.772975543172021e-07,1.575024708417423e-08,1.854433463622737e-06,1.854433463622737e-06,4.228108297059842e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.854433463622737e-06,1.854433463622737e-06,4.228108297059842e-08,1.854433463622737e-06,1.854433463622737e-06,4.228108297059842e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29300
"(25.0, 50.0]","(1.0, 1.41]",7368411,0.0005012560749320038,0.0004721678973438622,8.658028165531597e-06,179963.0,5.127657444900394e-05,4.35500736838522e-05,7.857207517685181e-07,136416.0,0.00016208466888801946,0.00014272828758441885,2.6374397985669074e-06,28667.0,5.586189794864861e-05,5.437143822442264e-05,9.918581921905862e-07,25154.0,0.00023203293364633165,0.00023151809785116836,4.243009423005587e-06,900.0,3.239403935928118e-05,2.532305348239116e-05,5.038747430639174e-07,125985.0,0.00014689410575759716,0.0001281706457775719,2.36918508405097e-06,0.0010975229259062773,0.0010221458873561743,1.871497497900158e-05,0.0001414144786440388,0.00012067025034298437,2.174803617767793e-06,0.00039004338927348104,0.0003398150564619699,6.2373277359256985e-06,0.00011902159095088478,0.00011592255100862317,2.144226211051474e-06,0.0004470434670378728,0.0004457380295425974,8.158617414256615e-06,6.758580649206456e-05,5.142628444585947e-05,1.0086228360497261e-06,0.0003573362017943896,0.00030852160662590616,5.660894675934882e-06,9.63572743159957e-06,8.111518209285556e-06,1.5681855965960638e-07,0.0,0.0,0.0,9.63572743159957e-06,8.111518209285556e-06,1.5681855965960638e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.63572743159957e-06,8.111518209285556e-06,1.5681855965960638e-07,9.63572743159957e-06,8.111518209285556e-06,1.5681855965960638e-07,370200
"(25.0, 50.0]","(1.41, 2.0]",20404833,0.003727351476258214,0.0034178593887606323,6.452552710575829e-05,2402125.0,0.0005413048845625045,0.0004244867342713801,7.552056663200048e-06,1708908.0,0.0012310403566054803,0.0010543111418741184,1.951308954455902e-05,351404.0,0.0005113691930641856,0.0004983658967790741,9.394324612393658e-06,306163.0,0.0014436370420260493,0.0014406956158360643,2.8066056285605617e-05,3600.0,8.001571956283622e-05,6.76609417714625e-05,1.3817777305409489e-06,1569564.0,0.001139880275827539,0.0009665897456941078,1.7905490193572693e-05,0.007875193097635251,0.007092635259499551,0.00013349549693447636,0.001475826829849575,0.0011447774162131098,2.0335769383655338e-05,0.002895147438844513,0.002476553324401136,4.596118053992405e-05,0.0010850860675997692,0.0010576740324216324,2.006678880929827e-05,0.002419132761341394,0.002413630486463673,4.713175820159867e-05,0.00013898668026344544,0.0001159453253060194,2.350754534477203e-06,0.0026801983628094387,0.0022696300430393133,4.212126655974103e-05,0.00023195485108846517,0.00021524596648254848,3.9879114276505e-06,2.587622255962595e-05,2.067686611304294e-05,3.722096573885214e-07,7.532529180709296e-05,6.468849806317943e-05,1.1936277498571047e-06,3.126710225954802e-05,3.041691152287304e-05,5.30600809131837e-07,9.948623446219825e-05,9.946369078345314e-05,1.891473211273035e-06,5.9789756671863e-05,5.219724170249277e-05,1.0492311453859985e-06,6.949334013172272e-05,5.908747207095495e-05,1.0957297224633007e-06,4768600
