periodbin,radiusbin,COUNT,GAMMA_mean,GAMMA_OBS_mean,GAMMA_OBS_TRANS_mean,MONO_COUNT,MONO_GAMMA_mean,MONO_GAMMA_OBS_mean,MONO_GAMMA_OBS_TRANS_mean,DUO_COUNT,DUO_GAMMA_mean,DUO_GAMMA_OBS_mean,DUO_GAMMA_OBS_TRANS_mean,TRIO_COUNT,TRIO_GAMMA_mean,TRIO_GAMMA_OBS_mean,TRIO_GAMMA_OBS_TRANS_mean,MULTI_COUNT,MULTI_GAMMA_mean,MULTI_GAMMA_OBS_mean,MULTI_GAMMA_OBS_TRANS_mean,TSM_CUTOFF_COUNT,TSM_CUTOFF_GAMMA_mean,TSM_CUTOFF_GAMMA_OBS_mean,TSM_CUTOFF_GAMMA_OBS_TRANS_mean,THR_7-3_mean,THR_7-3_OBS_mean,THR_7-3_OBS_TRANS_mean,MONO_THR_7-3_mean,MONO_THR_7-3_OBS_mean,MONO_THR_7-3_OBS_TRANS_mean,DUO_THR_7-3_mean,DUO_THR_7-3_OBS_mean,DUO_THR_7-3_OBS_TRANS_mean,TRIO_THR_7-3_mean,TRIO_THR_7-3_OBS_mean,TRIO_THR_7-3_OBS_TRANS_mean,MULTI_THR_7-3_mean,MULTI_THR_7-3_OBS_mean,MULTI_THR_7-3_OBS_TRANS_mean,TSM_CUTOFF_THR_7-3_mean,TSM_CUTOFF_THR_7-3_OBS_mean,TSM_CUTOFF_THR_7-3_OBS_TRANS_mean,THR_20_mean,THR_20_OBS_mean,THR_20_OBS_TRANS_mean,MONO_THR_20_mean,MONO_THR_20_OBS_mean,MONO_THR_20_OBS_TRANS_mean,DUO_THR_20_mean,DUO_THR_20_OBS_mean,DUO_THR_20_OBS_TRANS_mean,TRIO_THR_20_mean,TRIO_THR_20_OBS_mean,TRIO_THR_20_OBS_TRANS_mean,MULTI_THR_20_mean,MULTI_THR_20_OBS_mean,MULTI_THR_20_OBS_TRANS_mean,TSM_CUTOFF_THR_20_mean,TSM_CUTOFF_THR_20_OBS_mean,TSM_CUTOFF_THR_20_OBS_TRANS_mean,SIM_COUNT
"(1.56, 3.13]","(0.5, 0.71]",1900754,4.918593439599107e-05,4.918593439599107e-05,5.470979279386808e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,4.918593439599107e-05,4.918593439599107e-05,5.470979279386808e-06,500.0,4.918593439599107e-05,4.918593439599107e-05,5.470979279386808e-06,5.261070080610116e-05,5.261070080610116e-05,5.850309929638457e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261070080610116e-05,5.261070080610116e-05,5.850309929638457e-06,5.261070080610116e-05,5.261070080610116e-05,5.850309929638457e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
"(1.56, 3.13]","(0.71, 1.0]",3689701,5.057505835906297e-05,5.057505835906297e-05,5.797235867695156e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,5.057505835906297e-05,5.057505835906297e-05,5.797235867695156e-06,2000.0,4.765009267927398e-05,4.765009267927398e-05,5.373177368749227e-06,5.203673685211892e-05,5.203673685211892e-05,5.748704298803615e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.203673685211892e-05,5.203673685211892e-05,5.748704298803615e-06,5.203673685211892e-05,5.203673685211892e-05,5.748704298803615e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900
"(1.56, 3.13]","(1.0, 1.41]",6037690,0.001090282263635065,0.001090282263635065,0.000152086768915644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89600.0,0.001090282263635065,0.001090282263635065,0.000152086768915644,2500.0,0.00014423407363100616,0.00014423407363100616,1.9306954062408375e-05,0.0016531156783471828,0.0016531156783471828,0.00022842274114769052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016531156783471828,0.0016531156783471828,0.00022842274114769052,0.0001922920852180222,0.0001922920852180222,2.5534600153369933e-05,0.00014972613698285272,0.00014972613698285272,2.1600297464758886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014972613698285272,0.00014972613698285272,2.1600297464758886e-05,3.3125251544878926e-05,3.3125251544878926e-05,4.862786926788236e-06,89600
"(1.56, 3.13]","(1.41, 2.0]",8721109,0.009721289181910547,0.009721289181910547,0.001370936118966944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743500.0,0.009721289181910547,0.009721289181910547,0.001370936118966944,7800.0,0.0006363755358934648,0.0006363755358934648,8.893311924771927e-05,0.014805456507882196,0.014805456507882196,0.0020861622415222643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014805456507882196,0.014805456507882196,0.0020861622415222643,0.0007775387281594575,0.0007775387281594575,0.00010950699045270507,0.0008488599328365236,0.0008488599328365236,0.00011636083209142323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008488599328365236,0.0008488599328365236,0.00011636083209142323,0.0002787489526848018,0.0002787489526848018,3.703709012236863e-05,743500
"(1.56, 3.13]","(2.0, 2.83]",1453517,0.050349369153047975,0.050349369153047975,0.007359580607551298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480900.0,0.050349369153047975,0.050349369153047975,0.007359580607551298,4800.0,0.0027421349792030765,0.0027421349792030765,0.00039760043424373403,0.07523544616265238,0.07523544616265238,0.010966571839201059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07523544616265238,0.07523544616265238,0.010966571839201059,0.0032012009491461054,0.0032012009491461054,0.00046438335430545375,0.00644161712590909,0.00644161712590909,0.0009285403610690483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00644161712590909,0.00644161712590909,0.0009285403610690483,0.002238019919959657,0.002238019919959657,0.00032086552823255593,480900
"(1.56, 3.13]","(2.83, 4.0]",782665,0.1748070002168702,0.1748070002168702,0.026024231874079488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555490.0,0.1748070002168702,0.1748070002168702,0.026024231874079488,10400.0,0.011368127315956485,0.011368127315956485,0.0016151800681327713,0.24861850216887174,0.24861850216887174,0.03709568972676688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24861850216887174,0.24861850216887174,0.03709568972676688,0.013004286636044795,0.013004286636044795,0.0018432402113292402,0.03938338880619422,0.03938338880619422,0.005778932493467834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03938338880619422,0.03938338880619422,0.005778932493467834,0.010754281844722836,0.010754281844722836,0.001548346227313091,555500
"(1.56, 3.13]","(4.0, 5.66]",560331,0.42917894324540246,0.42917894324540246,0.06674118565932768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519590.0,0.42917894324540246,0.42917894324540246,0.06674118565932768,15100.0,0.023818459480150937,0.023818459480150937,0.0035886775697110823,0.5636436320674745,0.5636436320674745,0.08805113031404649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5636436320674745,0.5636436320674745,0.08805113031404649,0.026928726056562997,0.026928726056562997,0.004052855544312202,0.15517256764305384,0.15517256764305384,0.02351330178055472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15517256764305384,0.15517256764305384,0.02351330178055472,0.02560093944472107,0.02560093944472107,0.003863537087899831,519600
"(1.56, 3.13]","(5.66, 8.0]",225633,0.6515772554584731,0.6515772554584731,0.10634398858324444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209200.0,0.6515772554584731,0.6515772554584731,0.10634398858324444,19300.0,0.07545570609253045,0.07545570609253045,0.011360839443281305,0.7932926477953136,0.7932926477953136,0.13048183776309322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7932926477953136,0.7932926477953136,0.13048183776309322,0.08531553451844366,0.08531553451844366,0.012836464524249554,0.39110857011164146,0.39110857011164146,0.061067631507802506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39110857011164146,0.39110857011164146,0.061067631507802506,0.0830729547539589,0.0830729547539589,0.0124286438597191,209200
"(1.56, 3.13]","(8.0, 11.31]",339376,0.7951285003555636,0.7951285003555636,0.13644827090508868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322100.0,0.7951285003555636,0.7951285003555636,0.13644827090508868,77800.0,0.20210565951677384,0.20210565951677384,0.031201908238025284,0.9214823676394324,0.9214823676394324,0.15878747996322665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214823676394324,0.9214823676394324,0.15878747996322665,0.22846341520908967,0.22846341520908967,0.03524680796520672,0.7083500306444769,0.7083500306444769,0.1174393531068785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083500306444769,0.7083500306444769,0.1174393531068785,0.226421432275706,0.226421432275706,0.03494805820093347,322100
"(1.56, 3.13]","(11.31, 16.0]",1791823,0.8528370625689135,0.8528370625689135,0.15164288536390005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738270.0,0.8528370625689135,0.8528370625689135,0.15164288536390005,926200.0,0.457518239180037,0.457518239180037,0.07484309001613267,0.9669772070120766,0.9669772070120766,0.17202120360102535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669772070120766,0.9669772070120766,0.17202120360102535,0.5167692344612164,0.5167692344612164,0.08447345965533426,0.911034181389568,0.911034181389568,0.15973420192731097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911034181389568,0.911034181389568,0.15973420192731097,0.5157741584966818,0.5157741584966818,0.08428420189940634,1738300
"(3.13, 6.25]","(0.5, 0.71]",5478644,8.647604993795552e-06,8.647604993795552e-06,6.675594234322811e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.923075207576201e-23,4.923075207576201e-23,3.4855372469639506e-24,690.0,8.647604993795552e-06,8.647604993795552e-06,6.675594234322811e-07,600.0,8.647604920861177e-06,8.647604920861177e-06,6.675594185237979e-07,2.2815864655560754e-05,2.2815864655560754e-05,1.7513822763442913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2815864655560754e-05,2.2815864655560754e-05,1.7513822763442913e-06,2.2815864655560754e-05,2.2815864655560754e-05,1.7513822763442913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700
"(3.13, 6.25]","(0.71, 1.0]",11628144,5.382780392912069e-05,5.382780392912069e-05,4.535798240340309e-06,0.0,0.0,0.0,0.0,279.0,2.6609591536011492e-08,2.6609591536011492e-08,1.7641911586427973e-09,1285.0,1.521469193190825e-07,1.521469193190825e-07,1.019984031323118e-08,17936.0,5.3649047418265584e-05,5.3649047418265584e-05,4.5238342088684334e-06,3800.0,1.792234967646141e-05,1.792234967646141e-05,1.4969660147915e-06,9.184612780853073e-05,9.184612780853073e-05,7.523143848235795e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.159894820703972e-07,5.159894820703972e-07,3.421010266126736e-08,9.133013832646033e-05,9.133013832646033e-05,7.488933745574528e-06,3.3711312828599284e-05,3.3711312828599284e-05,2.706476631180351e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19500
"(3.13, 6.25]","(1.0, 1.41]",17665836,0.0005744142344767024,0.0005744142344767024,4.9837754986587704e-05,8.0,4.256514877799694e-22,4.256514877799694e-22,2.702970853827789e-23,4245.0,1.617753697754814e-08,1.617753697754814e-08,1.2007805368179596e-09,25290.0,3.814730639190373e-06,3.814730639190373e-06,2.779908889771661e-07,241457.0,0.0005705833263005347,0.0005705833263005347,4.955856331707374e-05,3200.0,7.341392556938541e-05,7.341392556938541e-05,6.211295266585783e-06,0.0009527995165357587,0.0009527995165357587,8.270106775586504e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.075804394425486e-06,7.075804394425486e-06,5.133467784938115e-07,0.0009457237121413331,0.0009457237121413331,8.218772097737122e-05,0.0001116278901264565,0.0001116278901264565,9.512813319448907e-06,3.8775408081451694e-05,3.8775408081451694e-05,3.3201089379523296e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8775408081451694e-05,3.8775408081451694e-05,3.3201089379523296e-06,1.1717532077168613e-05,1.1717532077168613e-05,1.0262067416452867e-06,271000
"(3.13, 6.25]","(1.41, 2.0]",28623123,0.005242925248990874,0.005242925248990874,0.000470276451353562,64.0,1.3695507790259083e-14,1.3695507790259083e-14,8.3336597104293e-16,34221.0,5.545350187387194e-06,5.545350187387194e-06,3.9790862050464065e-07,226117.0,6.918584908469148e-05,6.918584908469148e-05,5.153987336313752e-06,2219298.0,0.0051681940497051,0.0051681940497051,0.00046472455539591,13100.0,0.00029017122845650587,0.00029017122845650587,2.588569628010729e-05,0.00857792491755704,0.00857792491755704,0.0007694780999264124,0.0,0.0,0.0,1.3066358971381285e-05,1.3066358971381285e-05,9.392161714848521e-07,0.00016046467046939642,0.00016046467046939642,1.1983126369543954e-05,0.008404393888116262,0.008404393888116262,0.0007565557573853839,0.00038049656566126617,0.00038049656566126617,3.390327812936417e-05,0.0004028211736364337,0.0004028211736364337,3.541159013291458e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.56355244674035e-06,3.56355244674035e-06,2.6282596766257825e-07,0.00039925762118969336,0.00039925762118969336,3.5148764165252e-05,0.0001269602901122984,0.0001269602901122984,1.11382325401739e-05,2479700
"(3.13, 6.25]","(2.0, 2.83]",12746235,0.029504055925938123,0.029504055925938123,0.0026995736260414637,172.0,7.260200647645475e-12,7.260200647645475e-12,5.328503528456775e-13,61370.0,4.69410826386875e-05,4.69410826386875e-05,3.567988640546953e-06,401164.0,0.0006413198805422488,0.0006413198805422488,4.912011820321018e-05,3741194.0,0.028815794955496993,0.028815794955496993,0.0026468855186648557,23500.0,0.001394128809157223,0.001394128809157223,0.0001284747633685342,0.04601264608725635,0.04601264608725635,0.004195824288505594,0.0,0.0,0.0,0.00012152608201559125,0.00012152608201559125,9.239873578354703e-06,0.0013629907184356793,0.0013629907184356793,0.00010451469002415222,0.044528129286805086,0.044528129286805086,0.004082069724903086,0.0017274120554030266,0.0017274120554030266,0.0001588585335198982,0.0038430956278461834,0.0038430956278461834,0.00034722931908912725,0.0,0.0,0.0,2.275181651679888e-06,2.275181651679888e-06,1.6548416061684092e-07,2.6831452581880065e-05,2.6831452581880065e-05,1.9709506375804313e-06,0.0038139889936126235,0.0038139889936126235,0.00034509288429093,0.0010629805585727864,0.0010629805585727864,9.481744217017809e-05,4203900
"(3.13, 6.25]","(2.83, 4.0]",3354273,0.11331297974668766,0.11331297974668766,0.010667618199212667,69.0,3.684909265043197e-07,3.684909265043197e-07,2.6126354781908487e-08,34512.0,0.00037252585538806454,0.00037252585538806454,2.8609198851272908e-05,223577.0,0.0039292110188188815,0.0039292110188188815,0.0003069104235800194,2090642.0,0.10901087438155421,0.10901087438155421,0.010332072450426593,24900.0,0.0060429328246709,0.0060429328246709,0.0005534233909756845,0.17288545088607873,0.17288545088607873,0.01625942936069903,1.1925087791005678e-06,1.1925087791005678e-06,8.30582364643546e-08,0.0008398243076815751,0.0008398243076815751,6.434813147290038e-05,0.007892917481671886,0.007892917481671886,0.0006170924966453237,0.1641515165879462,0.1641515165879462,0.015577905674344332,0.007341382171337872,0.007341382171337872,0.0006706791009557063,0.023020785726146922,0.023020785726146922,0.0021110520521138267,0.0,0.0,0.0,3.637151776256732e-05,3.637151776256732e-05,2.6387238009547812e-06,0.0004269181429180034,0.0004269181429180034,3.3447128483579e-05,0.02255749606546635,0.02255749606546635,0.002074966199829293,0.005915141671533593,0.005915141671533593,0.0005370481174311094,2348800
"(3.13, 6.25]","(4.0, 5.66]",2573406,0.313704042143128,0.313704042143128,0.030535619991179038,75.0,3.375620205913326e-06,3.375620205913326e-06,2.3747599739491034e-07,36102.0,0.001618128765659851,0.001618128765659851,0.00012736697910582453,226629.0,0.01611164720139121,0.01611164720139121,0.0013132493766054285,2116494.0,0.2959708905558711,0.2959708905558711,0.0290947661594704,38600.0,0.01232064285818343,0.01232064285818343,0.0011606257516063737,0.45386581052503966,0.45386581052503966,0.044206303047400995,6.606031073215806e-06,6.606031073215806e-06,4.6230559810616757e-07,0.003315450418628075,0.003315450418628075,0.000261709073500256,0.02935564772911853,0.02935564772911853,0.00240760525156155,0.42118810634621984,0.42118810634621984,0.04153652641674108,0.014951391269003026,0.014951391269003026,0.0013997122490582517,0.10282520519498284,0.10282520519498284,0.009673888263258887,0.0,0.0,0.0,0.0003777095413626921,0.0003777095413626921,2.897564550638337e-05,0.004180063309093085,0.004180063309093085,0.0003256252997000861,0.09826743234452703,0.09826743234452703,0.009319287318052418,0.014125637384851052,0.014125637384851052,0.001317422396621442,2379300
