periodbin,radiusbin,COUNT,GAMMA_mean,GAMMA_OBS_mean,GAMMA_OBS_TRANS_mean,MONO_COUNT,MONO_GAMMA_mean,MONO_GAMMA_OBS_mean,MONO_GAMMA_OBS_TRANS_mean,DUO_COUNT,DUO_GAMMA_mean,DUO_GAMMA_OBS_mean,DUO_GAMMA_OBS_TRANS_mean,TRIO_COUNT,TRIO_GAMMA_mean,TRIO_GAMMA_OBS_mean,TRIO_GAMMA_OBS_TRANS_mean,MULTI_COUNT,MULTI_GAMMA_mean,MULTI_GAMMA_OBS_mean,MULTI_GAMMA_OBS_TRANS_mean,TSM_CUTOFF_COUNT,TSM_CUTOFF_GAMMA_mean,TSM_CUTOFF_GAMMA_OBS_mean,TSM_CUTOFF_GAMMA_OBS_TRANS_mean,THR_7-3_mean,THR_7-3_OBS_mean,THR_7-3_OBS_TRANS_mean,MONO_THR_7-3_mean,MONO_THR_7-3_OBS_mean,MONO_THR_7-3_OBS_TRANS_mean,DUO_THR_7-3_mean,DUO_THR_7-3_OBS_mean,DUO_THR_7-3_OBS_TRANS_mean,TRIO_THR_7-3_mean,TRIO_THR_7-3_OBS_mean,TRIO_THR_7-3_OBS_TRANS_mean,MULTI_THR_7-3_mean,MULTI_THR_7-3_OBS_mean,MULTI_THR_7-3_OBS_TRANS_mean,TSM_CUTOFF_THR_7-3_mean,TSM_CUTOFF_THR_7-3_OBS_mean,TSM_CUTOFF_THR_7-3_OBS_TRANS_mean,THR_20_mean,THR_20_OBS_mean,THR_20_OBS_TRANS_mean,MONO_THR_20_mean,MONO_THR_20_OBS_mean,MONO_THR_20_OBS_TRANS_mean,DUO_THR_20_mean,DUO_THR_20_OBS_mean,DUO_THR_20_OBS_TRANS_mean,TRIO_THR_20_mean,TRIO_THR_20_OBS_mean,TRIO_THR_20_OBS_TRANS_mean,MULTI_THR_20_mean,MULTI_THR_20_OBS_mean,MULTI_THR_20_OBS_TRANS_mean,TSM_CUTOFF_THR_20_mean,TSM_CUTOFF_THR_20_OBS_mean,TSM_CUTOFF_THR_20_OBS_TRANS_mean,SIM_COUNT
"(3.13, 6.25]","(5.66, 8.0]",2275460,0.48282939154422627,0.48282939154422627,0.056187721809757805,50.0,2.2901806087277043e-06,2.2901806087277043e-06,1.842056406907287e-07,28687.0,0.0025546412088131684,0.0025546412088131684,0.00024650703654711394,220410.0,0.02863163078671358,0.02863163078671358,0.0028367422813248442,1957753.0,0.45164082936809097,0.45164082936809097,0.053104288286245166,84600.0,0.03049045936728907,0.03049045936728907,0.003394406905682855,0.6636244979037205,0.6636244979037205,0.07739867806948923,6.592073690594426e-06,6.592073690594426e-06,5.353642779921422e-07,0.005013491777486752,0.005013491777486752,0.00048718571190001144,0.05002417093686552,0.05002417093686552,0.004997665483023213,0.6085802431156777,0.6085802431156777,0.07191329151028802,0.036734550376627144,0.036734550376627144,0.004073842168176984,0.21285322528192102,0.21285322528192102,0.023885001406309052,0.0,0.0,0.0,0.0006508574090513567,0.0006508574090513567,6.050548021059479e-05,0.009087832789853482,0.009087832789853482,0.00086164010793422,0.20311453508301622,0.20311453508301622,0.022962855818164235,0.03503994796656501,0.03503994796656501,0.003866282729645873,2206900
"(3.13, 6.25]","(8.0, 11.31]",1814600,0.7081041765349755,0.7081041765349755,0.08650763512329539,44.0,5.504709255505492e-06,5.504709255505492e-06,5.068891696734924e-07,23415.0,0.005685344061944962,0.005685344061944962,0.0005716403347892256,180377.0,0.0530122700100546,0.0530122700100546,0.005537299851157834,1595664.0,0.649401057753721,0.649401057753721,0.08039818804817869,210300.0,0.09522094693267177,0.09522094693267177,0.01085049487406536,0.9036206326463132,0.9036206326463132,0.1104739343657004,1.1021712774165101e-05,1.1021712774165101e-05,1.014162900914802e-06,0.010096439986773944,0.010096439986773944,0.0010233865314669903,0.08270031962967046,0.08270031962967046,0.008722146919431281,0.8108128513170947,0.8108128513170947,0.10072738675190122,0.11520169734376721,0.11520169734376721,0.013068705114074729,0.5174176126970131,0.5174176126970131,0.06065724043866419,6.061942025790806e-06,6.061942025790806e-06,5.585804033946876e-07,0.0032420368125206647,0.0032420368125206647,0.0003122159704618096,0.03374076931555164,0.03374076931555164,0.0033319812079797193,0.4804287446269151,0.4804287446269151,0.05701248467981925,0.11171883610713104,0.11171883610713104,0.01261609952606635,1799500
"(3.13, 6.25]","(11.31, 16.0]",4972020,0.7895932499809587,0.7895932499809587,0.10048993636755466,73.0,6.980185876640511e-06,6.980185876640511e-06,6.840090514451116e-07,65841.0,0.007603980432690302,0.007603980432690302,0.0008146087923446191,496516.0,0.06530784383433202,0.06530784383433202,0.007255367875369852,4374350.0,0.716674445528058,0.716674445528058,0.09241927569078871,1439900.0,0.23856881244918937,0.23856881244918937,0.028271458872773953,0.9714234858266861,0.9714234858266861,0.12331476719723575,1.3073157388747426e-05,1.3073157388747426e-05,1.2895563573758746e-06,0.012470585395875316,0.012470585395875316,0.0013432453610403828,0.09580170634872748,0.09580170634872748,0.010697339029207437,0.8631381209246946,0.8631381209246946,0.11127289325063049,0.2885660154223032,0.2885660154223032,0.03403260658645783,0.8134810398992763,0.8134810398992763,0.10067272380239822,6.436015945229499e-06,6.436015945229499e-06,5.995551103977859e-07,0.00818399765085418,0.00818399765085418,0.0008414704084054368,0.0697529374379025,0.0697529374379025,0.00743570110337448,0.7355376687945744,0.7355376687945744,0.0923949527355079,0.284972506144384,0.284972506144384,0.033549488457407656,4936800
"(6.25, 12.5]","(0.5, 0.71]",3792439,8.198284362595655e-07,8.198284362593776e-07,5.823257064752289e-08,16.0,9.958152065977084e-24,8.711305930641424e-24,4.599579389459019e-25,193.0,1.5051501258440998e-18,1.3171566508979753e-18,6.962128803129878e-20,94.0,6.801127840202187e-18,6.801127840202187e-18,4.6494764442524535e-19,297.0,8.198284362512592e-07,8.198284362512592e-07,5.823257064698833e-08,400.0,8.198284361399748e-07,8.198284361399748e-07,5.8232570641005886e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
"(6.25, 12.5]","(0.71, 1.0]",7584874,6.016356655099518e-08,6.016356640323742e-08,3.379897443345778e-09,295.0,7.914257870082694e-12,7.914257865488363e-12,4.669410101664041e-13,2918.0,1.8156251463312485e-08,1.8156251315559313e-08,1.0713473028213207e-09,2027.0,3.615830911086724e-09,3.615830911086724e-09,2.197402392574677e-10,1460.0,3.83835699187259e-08,3.83835699187259e-08,2.0883429602568237e-09,500.0,9.073025414010955e-10,9.07302466152767e-10,6.030257378374191e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700
"(6.25, 12.5]","(1.0, 1.41]",47405462,9.020894721005251e-05,9.017314111646245e-05,5.698504886601673e-06,13367.0,1.0075671817901024e-08,9.98144648185783e-09,4.399352430937991e-10,106755.0,1.0338303676714637e-06,9.981184994174302e-07,5.5045013421054296e-08,66360.0,2.455930131677309e-06,2.455930131677309e-06,1.6588952061703925e-07,120518.0,8.670911103888585e-05,8.670911103888585e-05,5.477130417320486e-06,3500.0,7.486149780338238e-06,7.47020908546459e-06,4.5022487997614124e-07,0.00015934872652438237,0.00015925498205249003,1.0106006189750877e-05,0.0,0.0,0.0,2.8688677266767283e-06,2.7751232547844383e-06,1.497336403978091e-07,3.3540438863352914e-06,3.3540438863352914e-06,2.267481329472118e-07,0.0001531258149113703,0.0001531258149113703,9.729524416405855e-06,1.0526213203027109e-05,1.046588260230435e-05,6.339142523281386e-07,3.4806115801592653e-06,3.4806115801592653e-06,3.1107385895743354e-07,0.0,0.0,0.0,1.8985154073596e-07,1.8985154073596e-07,1.3194682081149219e-08,1.1391092444157599e-06,1.1391092444157599e-06,8.919225383775403e-08,2.1516507950075462e-06,2.1516507950075462e-06,2.086869230385308e-07,2.320407720106177e-07,2.320407720106177e-07,1.2135732376155306e-08,307000
"(6.25, 12.5]","(1.41, 2.0]",59920504,0.0011267287146498031,0.0011259400071875342,7.196387335655952e-05,143781.0,1.1262826609336454e-06,1.094022535369807e-06,5.8307013075580394e-08,1028062.0,4.47528800682628e-05,4.3996432731557595e-05,2.4999533930466703e-06,597332.0,6.684456397243285e-05,6.684456397243285e-05,4.134726003579505e-06,1021625.0,0.001014004987948174,0.001014004987948174,6.527088694685776e-05,9500.0,6.448384430836666e-05,6.420831975866458e-05,4.268035777567045e-06,0.0020083442555823626,0.0020061668540037646,0.0001285291964383345,3.2710005242946555e-06,3.1838016582771066e-06,1.695206485579627e-07,0.00011583680938331224,0.00011374660667073164,6.492603376633818e-06,0.00015659080571151404,0.00015659080571151404,9.765511985680225e-06,0.001732645639963242,0.001732645639963242,0.00011210156042746248,0.00010095041924213454,0.00010048924154576537,6.661023315157696e-06,6.383457655830133e-05,6.383457655830133e-05,3.952430039640526e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.344389092588403e-08,8.344389092588403e-08,5.17352123740481e-09,6.375113266737542e-05,6.375113266737542e-05,3.947256518403121e-06,1.7005864970695167e-05,1.7005864970695167e-05,1.0656836264261051e-06,2790800
"(6.25, 12.5]","(2.0, 2.83]",40958318,0.008369080447469736,0.008360545141295197,0.0005523951028162194,475511.0,2.5286479116553694e-05,2.4794801179501902e-05,1.3510020431604473e-06,3307657.0,0.0007313825058604926,0.0007233388776230004,4.2599344217227384e-05,1860923.0,0.0008610749021261108,0.0008610749021261108,5.5471719570552474e-05,2994409.0,0.00675133656036659,0.00675133656036659,0.0004529730369852801,25900.0,0.00032984754242350545,0.0003288836756901261,2.2050189014423437e-05,0.014781564028093148,0.014761404020545961,0.0009731876210785787,7.114549967603648e-05,6.967495589052266e-05,3.817164716090149e-06,0.0017695306726218595,0.0017508412088601884,0.00010355332734854981,0.0018304950901548251,0.0018304950901548251,0.00011805566332094008,0.011110392765640425,0.011110392765640425,0.0007477614656929987,0.0005008750603479371,0.0004991315561347025,3.349548578142295e-05,0.000786433661655735,0.0007857477936471903,4.97654522531907e-05,4.638862367346238e-07,4.40887245418623e-07,2.5095996373679213e-08,3.0738566949941654e-05,3.0075697932712958e-05,1.7445034974336585e-06,4.7096660561109966e-05,4.7096660561109966e-05,2.9327937734161836e-06,0.0007081345479079487,0.0007081345479079487,4.506305898596719e-05,0.00016773149717720342,0.00016713430468507038,1.0807096746502136e-05,8638500
"(6.25, 12.5]","(2.83, 4.0]",18582939,0.04161478606101767,0.04155168477901974,0.0028339502068336626,621906.0,0.00029210742443007155,0.0002869102912556681,1.6266206316152557e-05,4225635.0,0.005949075461400895,0.005891171312577384,0.00035930791238359316,2335182.0,0.005884626038035716,0.005884626038035716,0.0003934692498159602,3555777.0,0.029488977137151044,0.029488977137151044,0.002064906838317963,57000.0,0.0018934837043912136,0.0018871103561612864,0.00012939505485803186,0.07180516494188569,0.07166357711231792,0.004870527731560649,0.0007709221883578265,0.0007578136052644849,4.310384252458667e-05,0.01346746066378413,0.013338981417309716,0.0008179364877159638,0.011841991194180857,0.011841991194180857,0.000795882922502194,0.04572479089556286,0.04572479089556286,0.0032136044788179047,0.0027262103158171053,0.0027155727089240296,0.00018506924549448292,0.006362664162003652,0.0063556525154605525,0.0004209353118147784,1.2915072260636488e-05,1.2615657835394067e-05,6.723957496712442e-07,0.0005143965655809342,0.0005076843334630759,2.9558851438946228e-05,0.0006718528215585276,0.0006718528215585276,4.258561038165168e-05,0.005163499702603554,0.005163499702603554,0.000348118454244509,0.0015513154297067864,0.001546010509962929,0.00010261819352148767,10738500
"(6.25, 12.5]","(4.0, 5.66]",3033949,0.14336864750001266,0.1430923793235316,0.01008401608264246,160550.0,0.0018255210629124702,0.0017911625142405883,0.00010544575482390212,1079882.0,0.02889753297979037,0.028655623351981237,0.0018322494013693809,591264.0,0.025417503385224905,0.025417503385224905,0.0017840310233000123,858304.0,0.08722809007208496,0.08722809007208496,0.006362289903149167,16900.0,0.0037487965268056095,0.003733703417186186,0.00026052576369750747,0.241402212100467,0.24079007755239126,0.016901118922697786,0.004523807091022294,0.004437611508960764,0.0002621685256410044,0.06133359525819318,0.060807656292178935,0.003897748748644095,0.04772690641800504,0.04772690641800504,0.0033646513833950425,0.12781790333324652,0.12781790333324652,0.009376550265017635,0.005362318219587738,0.00533744008221628,0.00037107280920015465,0.0375256802273209,0.037472900170701616,0.0025443908031413847,0.00024588415955574734,0.00023981846761432046,1.3880191427080682e-05,0.005634241050195636,0.0055875266855177855,0.0003428971086527822,0.005256515518223939,0.005256515518223939,0.00034924934466597836,0.026389039499345568,0.026389039499345568,0.0018383641583955435,0.004314838515743013,0.004294009226918448,0.0002910730776291888,2690000
"(6.25, 12.5]","(5.66, 8.0]",3415640,0.3414221797898343,0.34048737064940265,0.02493279464526396,199008.0,0.007285026651532662,0.007147467763979237,0.0004373308545065341,1347048.0,0.09344643641779907,0.09264930325638343,0.006200218448059663,729298.0,0.07043556126855037,0.07043554521519353,0.005182008170916332,1047046.0,0.17025515545195238,0.17025505441384653,0.01311323717178144,71900.0,0.014768449169741828,0.014727115541949488,0.0010289219203170159,0.551405593095291,0.5495447178274058,0.04016177931866358,0.016791582251056904,0.016480084259465285,0.0010135795793760464,0.18279063367333795,0.18124152457518944,0.012228557101655914,0.12112810483540418,0.12112805916314365,0.00899318660947875,0.23069527233549203,0.23069504982960734,0.01792645602815284,0.020690997880338683,0.02062317837945451,0.0014339245266187296,0.14575687133304444,0.14539069252028902,0.01026182879881955,0.0020283168015364614,0.0019840556967361893,0.00011630731760372873,0.032091496761953844,0.031769579053998666,0.0020353562705964323,0.0268227916290944,0.0268227916290944,0.0018807669133749463,0.08481426614045977,0.08481426614045977,0.006229398297244443,0.019235048190090295,0.01917048869318781,0.0013211060845405255,3322400
"(6.25, 12.5]","(8.0, 11.31]",3798675,0.5479309982519256,0.5464032569186215,0.04186801383828114,221953.0,0.018164118468741875,0.017887275250031642,0.0011628233259802158,1525334.0,0.18136060806323362,0.18010970994863978,0.012832355816722854,823151.0,0.12076038321058574,0.12076038321058574,0.009437206981724486,1166962.0,0.22764588850936346,0.22764588850936346,0.018435627713853577,247800.0,0.04580026689452729,0.045671635346787295,0.0032724820820093778,0.8301720994820563,0.8274167708477297,0.06335459905351211,0.03748201675584249,0.0369089006034999,0.00241826734200741,0.3186113579076915,0.3164291454257077,0.022766812813467867,0.18684699270140245,0.18684699270140245,0.014744776402298173,0.2872317321171198,0.2872317321171198,0.023424742495738657,0.0647465234588376,0.06453607560530975,0.004600851261163433,0.39545446767622916,0.3944409932410643,0.028949098120002383,0.009456981710728082,0.009306366035525546,0.0005763048266040131,0.11835995445780437,0.11749709569784202,0.007941234657821478,0.08468716065470198,0.08468716065470198,0.006262084147762046,0.18295037085299481,0.18295037085299481,0.01416947448781484,0.0630225012668891,0.06282046950581455,0.004467877243486216,3737400
"(6.25, 12.5]","(11.31, 16.0]",7597451,0.6601154101919094,0.6580049149010219,0.05260592409903999,456063.0,0.028352346910955648,0.02788820441464127,0.0019280066867566853,3083624.0,0.23626737379014054,0.23462102099556786,0.017684164331164636,1663977.0,0.1457387155868107,0.1457387155868107,0.01198438174984916,2355336.0,0.2497569739039838,0.2497569739039838,0.021009371331269462,1400800.0,0.12982502327662263,0.12945484221154957,0.009598211837981515,0.957188535997139,0.9536411201599061,0.07603311919177881,0.053471881556064,0.052595260963183586,0.003664109533855502,0.3860155202053952,0.38334472496104277,0.029065683581848713,0.21250785296278976,0.21250785296278976,0.01755501930844965,0.30519328127289,0.30519328127289,0.025748306767625077,0.18339045556200362,0.18278473701245324,0.0134769698970747,0.727427922865182,0.7249851855576297,0.05594275224843172,0.02813917457315618,0.02766856962947178,0.0018196948936162942,0.26597262687182843,0.2640004945079606,0.01902177404282043,0.16358341764889303,0.16358341764889303,0.012950659135544279,0.2697327037713043,0.2697327037713043,0.022150624176450754,0.1808519725892276,0.18026004511249896,0.013264126997225786,7559000
"(12.5, 25.0]","(0.5, 0.71]",3602816,1.9151149543643416e-08,1.9151149429955352e-08,8.464807993178712e-10,89.0,2.963099739422885e-19,2.3309946833479416e-19,7.64566256138125e-21,76.0,5.350345022657985e-16,4.2140964947158926e-16,1.3837272836290008e-17,35.0,1.3616941578417631e-16,1.3616941578417631e-16,5.324224157161294e-18,100.0,1.9151148872143187e-08,1.9151148872143187e-08,8.464807801487285e-10,200.0,6.715002280239167e-16,5.57812164724101e-16,1.916914265601267e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
"(12.5, 25.0]","(0.71, 1.0]",7205632,2.0619304461159053e-06,2.06155481901107e-06,7.505254080597807e-08,1623.0,8.271515163520041e-10,6.592396638227199e-10,1.720643344505065e-11,2004.0,3.4291787145693424e-11,3.276324589427452e-11,1.531851980331233e-12,389.0,1.3426827831934905e-09,1.3142659898703061e-09,5.5152594201444655e-11,684.0,2.059726320029214e-06,2.0595485501114827e-06,7.497864992635125e-08,200.0,4.222986803700028e-09,4.055075828280585e-09,1.5677527837061393e-10,2.220485309269194e-06,2.220485309269194e-06,8.082566525739865e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220485309269194e-06,2.220485309269194e-06,8.082566525739865e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700
"(12.5, 25.0]","(1.0, 1.41]",37924369,4.575595786857422e-05,4.564611776049522e-05,1.790840179665204e-06,99709.0,1.4505773327449668e-07,1.4297101281247107e-07,4.886948930692153e-09,83421.0,1.632624076946653e-06,1.602793741650497e-06,5.814364318454683e-08,16098.0,2.666276496906797e-06,2.6474106055002967e-06,1.0013348588110714e-07,30572.0,4.131199956144629e-05,4.1252942400531944e-05,1.627676101668858e-06,1000.0,4.396483350816993e-06,4.393590294923633e-06,1.432883142966095e-07,8.3270996545783e-05,8.303708362293385e-05,3.2506449401966326e-06,2.1094615971065996e-07,2.1094615971065996e-07,7.277642510017768e-09,3.2960337454790617e-06,3.2725923534812133e-06,1.1859931011640564e-07,5.642809772260154e-06,5.579578660886884e-06,2.1371358874817403e-07,7.412120686833312e-05,7.397396644885509e-05,2.9110543988220357e-06,6.77664538070495e-06,6.77664538070495e-06,2.2588378464517096e-07,7.119432890234773e-07,7.119432890234773e-07,2.5463838304073036e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.8457788974682738e-07,1.8457788974682738e-07,6.3679371962655485e-09,5.273653992766498e-07,5.273653992766498e-07,1.9095901107807487e-08,6.328384791319797e-07,6.328384791319797e-07,2.18329275300533e-08,229800
"(12.5, 25.0]","(1.41, 2.0]",40958318,0.0005386289532098444,0.0005288661488214849,2.147638472190612e-05,888681.0,1.526240234324631e-05,1.352940212744128e-05,4.685988977891903e-07,740032.0,7.23407998154e-05,6.614647092683935e-05,2.6687702336438044e-06,149086.0,3.946012365044133e-05,3.924003351728899e-05,1.5341177212229216e-06,243701.0,0.00041156562740075697,0.0004099502422499157,1.68048978692502e-05,3300.0,3.166280692670832e-05,3.042700509820728e-05,1.2293809211305659e-06,0.0010272638637162787,0.001002046983472319,4.0696165377201304e-05,4.426451301051963e-05,3.933433008650404e-05,1.3717084451563663e-06,0.00018687290820877949,0.0001702653414625083,6.89247398538192e-06,8.650257561846169e-05,8.603383078377387e-05,3.318110834043526e-06,0.000709623866878518,0.0007064134811395331,2.911387211261951e-05,5.5373367627059294e-05,5.265719163565259e-05,2.1585632129717792e-06,2.9176002784098703e-05,2.9148950891977547e-05,1.1233792950189018e-06,0.0,0.0,0.0,5.127163669172151e-07,5.127163669172151e-07,2.106043514775192e-08,4.19939119570291e-06,4.188038190435458e-06,1.699519741020618e-07,2.4463895221478574e-05,2.4448196334624865e-05,9.323668857690887e-07,1.1279760072178746e-05,1.1252708180057588e-05,4.15608531580813e-07,2021500
"(12.5, 25.0]","(2.0, 2.83]",106946723,0.0044134202328165355,0.004265404045245072,0.00017739698443189098,10128081.0,0.00033688965731548226,0.00029534656346898484,1.0695208728140353e-05,8198689.0,0.0009287632656640002,0.0008371564201245041,3.4294626219180597e-05,1535453.0,0.00036851807187439855,0.00036602537411182205,1.4418218466999948e-05,2620577.0,0.0027792492379626753,0.0027668756875397827,0.00011798893101757094,30400.0,0.00012499749588797056,0.00011411602804510778,4.72421155692773e-06,0.008556297699743452,0.008190109948483414,0.00033931039791934537,0.0009238525242143232,0.0008099681558265228,2.9350652828324617e-05,0.0022581056550933305,0.0020332114897994575,8.367689497788538e-05,0.000799874905937978,0.0007947329157528277,3.137683518456195e-05,0.00457446461449782,0.0045521973871046045,0.0001949060149285734,0.0002111051125895648,0.00019076519997718864,7.87913829019334e-06,0.00035115615463972657,0.00034568279385241185,1.3917395699913144e-05,1.0668863598560189e-05,9.08004446288645e-06,3.1478130470626955e-07,4.184326433265281e-05,3.86770803627148e-05,1.471172375239585e-06,2.3871699182405057e-05,2.370478429713082e-05,9.107934443208694e-07,0.0002747723275261084,0.0002742208847296799,1.1220648575646419e-05,6.704272743354652e-05,6.302469875584687e-05,2.5571184252181354e-06,22482800
"(12.5, 25.0]","(2.83, 4.0]",48163951,0.024826715427854716,0.02358849881824642,0.0010084703453755995,12820422.0,0.003274226525280121,0.002858584652899,0.00010801869255775554,10252337.0,0.007121201342006435,0.006381179569345793,0.0002722067359663826,1771016.0,0.0023634178326210056,0.0023464456881201307,9.601579944907135e-05,3020225.0,0.012067869727947315,0.012002288907881634,0.0005322291174023962,74300.0,0.0008118478945111045,0.0007354210127964628,3.225658357458581e-05,0.04763641587460298,0.04473429673574744,0.0019047596330936454,0.008467536228495873,0.0073820865941832715,0.0002797737416662516,0.01593129267987171,0.014262671993001573,0.0006111976741214608,0.004714418050960977,0.004679908070664719,0.0001922568435052183,0.018523168915274408,0.01840963007789789,0.0008215313738007156,0.0013520070228457796,0.001216993556031149,5.3248431454471e-05,0.0032579968366797823,0.0031556854627644644,0.00013171439004661394,0.00023262211191934815,0.00020707375107162612,7.708989806504869e-06,0.0007276811655256439,0.000661568835995203,2.721766183799997e-05,0.0002617310195336757,0.0002599648853558546,1.0238515824833389e-05,0.0020359625397011133,0.0020270779903417808,8.654922257727573e-05,0.000656985138117095,0.0006054948025339529,2.592178858623954e-05,27864000
"(12.5, 25.0]","(4.0, 5.66]",9860336,0.0957937204779529,0.08941010687859093,0.0039447242084015965,4067473.0,0.01894546834954003,0.016453137647443213,0.0006450427641502357,3261787.0,0.03296909768921881,0.029381243201833367,0.001310820978031542,530770.0,0.009412992265369355,0.009347670891027355,0.0003996835858555907,900170.0,0.0344661621738248,0.034228055138287104,0.0015891768803642332,25800.0,0.0014884227139096153,0.0013407074076912425,6.0014097145025895e-05,0.18147312627074777,0.16738649494297148,0.007359071332518486,0.0457729838009577,0.03976365257735638,0.0015667363561647394,0.06926396828667908,0.061689073881458,0.0027668014909025427,0.017396871668470527,0.017277377566038317,0.000742976953047036,0.049039302514640476,0.04865639091811881,0.002282556532404171,0.0024135080183880137,0.0021591798697326334,9.656041926968817e-05,0.02338155616603735,0.022171086259129513,0.000945086579270726,0.003162366880804062,0.0027483938681197068,0.00010319912849825807,0.006972176201703472,0.006259865789563358,0.0002657895733167714,0.002230654208943793,0.0022130554171784812,9.071049655914362e-05,0.011016358874586019,0.01094977118426796,0.00048538738089655333,0.0019295488510736349,0.0017373668605207768,7.570841776588548e-05,8760200
"(12.5, 25.0]","(5.66, 8.0]",3803243,0.25140220761374416,0.2306728130283565,0.010559178794154078,1740559.0,0.07056671852197115,0.06122937155206229,0.002513936138489206,1377651.0,0.09723870419659945,0.0864869462641911,0.004061639255451062,214487.0,0.02257919839695539,0.022424851893896543,0.0010145638388626007,369603.0,0.06101758649821817,0.06053164331820669,0.002969039561351215,43200.0,0.006847801378295888,0.006113551636912842,0.00026947619754776465,0.46354466438247566,0.4205677862287528,0.01921707042700138,0.15822023467866766,0.13723909700221634,0.005668831455286974,0.18759726896230403,0.16659354056524917,0.007898049245525464,0.03764418944569148,0.03738755320130741,0.001710508640888842,0.08008297129581253,0.0793475954599798,0.0039396810853001,0.011123927658579797,0.00988454984338366,0.00043398635325168553,0.10435120764042688,0.09715593928655097,0.004278828036835933,0.02354306574678505,0.020534126270659005,0.0008097410479162127,0.037395454353035026,0.03350397752654774,0.0014951740682885635,0.00987210125674326,0.009799277879430792,0.00042004847326347535,0.033540586283863534,0.033318557609913424,0.0015538644473676818,0.010091387797203595,0.008995924004855856,0.00039206604844865286,3702300
"(12.5, 25.0]","(8.0, 11.31]",2559896,0.44192101892667707,0.39950601886575166,0.019026293032934013,1187537.0,0.15872389092690664,0.13724845161077254,0.005955472351650878,929317.0,0.1742153966839571,0.15422430210563115,0.0076551700533633695,152043.0,0.03553616139303252,0.035312998941037746,0.0016839821997228458,241003.0,0.07344556992278005,0.07272026620831039,0.003731668428196923,93000.0,0.022366024736495644,0.020160648582752867,0.0008998251204980589,0.7690113192098429,0.6891295275276806,0.032813867430004966,0.3222962964120417,0.2785893087062912,0.012198133299204343,0.302443927409551,0.2676027721438683,0.01341743499860932,0.053702181651129575,0.05336138225927928,0.0025688241795760467,0.09056891373712059,0.08957606441824201,0.004629474952615263,0.035692465631416266,0.031973183676211846,0.0014230951556625736,0.3152604637063381,0.2881372766706148,0.013181669331605658,0.09453352792457193,0.08193065851112702,0.0033949016491294963,0.12555510067596493,0.11172397706781842,0.00525703095004641,0.029692221871513526,0.02951672060114942,0.0013295577803160755,0.06547961323428764,0.06496592049051995,0.0032001789521136814,0.03445374343332698,0.03087961737508086,0.0013719569943857098,2509900
"(12.5, 25.0]","(11.31, 16.0]",6474648,0.5647514850720409,0.5073759699469635,0.02540794675303592,3007091.0,0.22744639437904002,0.19655058176342058,0.009084860653076027,2384927.0,0.21823568300490387,0.1929171220370683,0.01014232125864596,371603.0,0.038904427500564345,0.038611912270121534,0.0019419003427547364,632179.0,0.08016498018751916,0.07929635387634953,0.004238864498559199,714200.0,0.06830952642056543,0.0614087723898779,0.0028686577052267335,0.9318152894180503,0.8313015573974062,0.041558801065138956,0.4245010694017651,0.36676130192714723,0.0170723699337632,0.3543726238090472,0.31315971493739897,0.0165424154025825,0.05624954437677539,0.05582488237198378,0.0028161164038570125,0.09669205183046245,0.09555565816087606,0.005127899324936264,0.10961352648051292,0.0979906331587447,0.0045544880579762815,0.6432715724468726,0.5792812559076573,0.027994659828858636,0.24769192085809144,0.21440709409994183,0.009453842978351874,0.2590656665814111,0.22963594005419288,0.0115976013669469,0.04725708640840398,0.046908734652447506,0.002289516538227253,0.08925689859896631,0.08832948710107484,0.004653698945332615,0.10753295005380988,0.09619378165423051,0.004460484092200844,6395800
"(25.0, 50.0]","(0.5, 0.71]",6447142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
