periodbin,radiusbin,COUNT,GAMMA_mean,GAMMA_OBS_mean,GAMMA_OBS_TRANS_mean,MONO_COUNT,MONO_GAMMA_mean,MONO_GAMMA_OBS_mean,MONO_GAMMA_OBS_TRANS_mean,DUO_COUNT,DUO_GAMMA_mean,DUO_GAMMA_OBS_mean,DUO_GAMMA_OBS_TRANS_mean,TRIO_COUNT,TRIO_GAMMA_mean,TRIO_GAMMA_OBS_mean,TRIO_GAMMA_OBS_TRANS_mean,MULTI_COUNT,MULTI_GAMMA_mean,MULTI_GAMMA_OBS_mean,MULTI_GAMMA_OBS_TRANS_mean,TSM_CUTOFF_COUNT,TSM_CUTOFF_GAMMA_mean,TSM_CUTOFF_GAMMA_OBS_mean,TSM_CUTOFF_GAMMA_OBS_TRANS_mean,TRUE_DUO_COUNT,TRUE_DUO_GAMMA_mean,TRUE_DUO_GAMMA_OBS_mean,TRUE_DUO_GAMMA_OBS_TRANS_mean,THR_7-3_mean,THR_7-3_OBS_mean,THR_7-3_OBS_TRANS_mean,MONO_THR_7-3_mean,MONO_THR_7-3_OBS_mean,MONO_THR_7-3_OBS_TRANS_mean,DUO_THR_7-3_mean,DUO_THR_7-3_OBS_mean,DUO_THR_7-3_OBS_TRANS_mean,TRIO_THR_7-3_mean,TRIO_THR_7-3_OBS_mean,TRIO_THR_7-3_OBS_TRANS_mean,MULTI_THR_7-3_mean,MULTI_THR_7-3_OBS_mean,MULTI_THR_7-3_OBS_TRANS_mean,TSM_CUTOFF_THR_7-3_mean,TSM_CUTOFF_THR_7-3_OBS_mean,TSM_CUTOFF_THR_7-3_OBS_TRANS_mean,TRUE_DUO_THR_7-3_mean,TRUE_DUO_THR_7-3_OBS_mean,TRUE_DUO_THR_7-3_OBS_TRANS_mean,THR_20_mean,THR_20_OBS_mean,THR_20_OBS_TRANS_mean,MONO_THR_20_mean,MONO_THR_20_OBS_mean,MONO_THR_20_OBS_TRANS_mean,DUO_THR_20_mean,DUO_THR_20_OBS_mean,DUO_THR_20_OBS_TRANS_mean,TRIO_THR_20_mean,TRIO_THR_20_OBS_mean,TRIO_THR_20_OBS_TRANS_mean,MULTI_THR_20_mean,MULTI_THR_20_OBS_mean,MULTI_THR_20_OBS_TRANS_mean,TSM_CUTOFF_THR_20_mean,TSM_CUTOFF_THR_20_OBS_mean,TSM_CUTOFF_THR_20_OBS_TRANS_mean,TRUE_DUO_THR_20_mean,TRUE_DUO_THR_20_OBS_mean,TRUE_DUO_THR_20_OBS_TRANS_mean,SIM_COUNT
"(12.5, 25.0]","(2.0, 2.83]",679833,0.08169805447949242,0.08053247200408702,0.0016944993901430033,128716.0,0.0030834908870439343,0.0028734710345852464,5.18995634012719e-05,206746.0,0.014865380281036334,0.01443273679693311,0.00028083706515880623,108558.0,0.01419442254938749,0.014055004459509614,0.00028594349800695727,164380.0,0.049554760762024905,0.049171259713059266,0.0010758192635759722,1500.0,0.0015216742811382537,0.0014732607260285625,2.6113518725429746e-05,111436.0,0.009418654418655243,0.009235743790458517,0.00017009828738967885,0.14633740933435124,0.14386764984930128,0.0030176314183041992,0.007853399290708156,0.007274234995947539,0.0001328587851722408,0.031847527260371315,0.030878059758793708,0.000605935742013112,0.027374369882015137,0.0271012910523614,0.0005521521975249806,0.07926211290125663,0.07861406404219863,0.001726684693593862,0.0022064242247728486,0.0021282138407520673,3.757181396019319e-05,0.02004904145576928,0.019664780909429233,0.0003652283660840238,0.01695563469263775,0.016710823099202295,0.0003390558329766281,0.0005913216922391235,0.0005390912179903006,8.99514645508529e-06,0.002912479976700161,0.0028235419580985317,5.3446866509863444e-05,0.0030183883394892556,0.0029855037928432425,5.941625869882752e-05,0.010433444684209208,0.010362686130270225,0.00021719756131285175,0.0021137544073323885,0.0020362456662150847,3.5775717418836695e-05,0.0018592801467419207,0.0018137807373281376,3.2445837727794935e-05,608400
"(12.5, 25.0]","(2.83, 4.0]",464492,0.25581340841346295,0.2506317083147757,0.0053784822211949,103530.0,0.015141952683329704,0.013959586892662055,0.0002775224922043633,156920.0,0.061515156340869154,0.059338110487071355,0.0012101567410100324,82487.0,0.05399419362162026,0.0534596432708857,0.0011356960288172345,117363.0,0.12516210576764375,0.12387436766415645,0.002755106959163269,7100.0,0.01007182627575809,0.009864703204260354,0.00020074056339058297,82324.0,0.03795844312430501,0.03725599974330903,0.0007184259971906831,0.44001188395063856,0.4297748335816339,0.009177877286584039,0.035498996753442466,0.03274209889513704,0.0006542845157720696,0.12644566537206242,0.12199442832169352,0.0024941314911774543,0.09746131257373646,0.09646090352471086,0.002047999806885804,0.1806059092513973,0.17857740284009185,0.0039814614727487225,0.014736529369720034,0.014400263083110156,0.00029112429040758505,0.0773339476245016,0.07587883321994782,0.0014669434033309507,0.07978393599889774,0.07848456162861792,0.0016535234583157509,0.0034553878215340624,0.003242479956597745,6.301222432248565e-05,0.018420123489747937,0.01780645307131231,0.0003477333592397714,0.01497765300586447,0.014850318197084125,0.00031093440726643283,0.04293077168175125,0.042585310403623754,0.0009318434674870601,0.012211189859028792,0.011924737132178814,0.00024098731582029414,0.01150719495707138,0.011343015595532323,0.00020969982992172099,460300
"(12.5, 25.0]","(4.0, 5.66]",224736,0.46249515796311197,0.4497965834933749,0.00990395778914601,53609.0,0.05081994034103559,0.04654381659954529,0.0009610763586747158,75760.0,0.1360918008817254,0.1305774158718299,0.0027598455669999656,37855.0,0.09639033007239874,0.09529494666213612,0.002065483360609333,54776.0,0.1791930866679512,0.1773804043598634,0.0041175525028619995,5300.0,0.01539011069250135,0.014752991353657784,0.00029738355328791177,39977.0,0.08398078710023707,0.08222986563133212,0.0016198844950742225,0.7368645877829987,0.7128944405880677,0.015560552653335433,0.11063203047130854,0.10100635412217,0.002080592758169589,0.24615993877260434,0.23596488324078035,0.004989317304303717,0.1493708173145379,0.1476774126085719,0.00319622605902036,0.2307018012245479,0.22824579061654549,0.005294416531841805,0.023111562010536806,0.02208055674213298,0.00044408360832265403,0.14884130713370353,0.1457919870425744,0.002863780869998576,0.26934269542930384,0.2634106462694009,0.005873659494695995,0.019244802790830125,0.01798717606435996,0.0003670685942617113,0.06964616260857183,0.06695016374768614,0.0014031337364730167,0.05501566282215578,0.054365860387298875,0.0011833810137227693,0.125436067207746,0.12410744607005567,0.0029200761502385024,0.02144738715648583,0.020450986935782428,0.0004177338882066071,0.04451000284778585,0.043619847287483984,0.0008545542084935208,222000
"(12.5, 25.0]","(5.66, 8.0]",245346,0.599749985638042,0.5764683083867064,0.013101767531470207,58529.0,0.09535408486974654,0.0864075478569299,0.0018429609407760123,84735.0,0.19459679015476924,0.1839891689621734,0.00406536835790254,40252.0,0.11086852494388236,0.10955688287774525,0.0024654769719682397,61584.0,0.19893058566963678,0.1965147086898548,0.00472796126082338,21500.0,0.05970363596930083,0.05729300303167887,0.0012479102247020149,42146.0,0.10461293484090355,0.10228066670101284,0.002059585364539831,0.9129678087272668,0.8724842711925188,0.019705232091006174,0.18549314029982147,0.1679042821158692,0.003575847733812656,0.31912482779421714,0.30130755749023824,0.006663815419040865,0.16074849396362684,0.15883741328572715,0.0035773294759237967,0.24760134666960132,0.24443501830068573,0.005888239462228848,0.0875375999608716,0.08362394332901286,0.0018152971240615315,0.16878612245563404,0.16503429442501602,0.003320062564704536,0.597804732907812,0.5790517514041399,0.013292419906988477,0.06273589135343556,0.05747309513910962,0.0012350514669079594,0.19665289020403837,0.18725878147595643,0.004151673592803633,0.12468106266252554,0.12327751012855315,0.002791261554702338,0.21373488868781232,0.21104236466052032,0.005114433292574561,0.08438694741304119,0.0808280143144783,0.0017617935829400129,0.1153350778084827,0.11266929153114377,0.002293708957146235,245100
"(12.5, 25.0]","(8.0, 11.31]",196300,0.6325060516746309,0.6064468654284898,0.014700547344482286,48211.0,0.1184763049425819,0.10741296065312335,0.0024518553130720862,69634.0,0.21179055953373666,0.20090749081972004,0.0048047262428400316,32154.0,0.11298374513067325,0.1115478513958014,0.00268310340595332,46301.0,0.18925544206762618,0.1865785625598403,0.0047608623826168855,65300.0,0.2246798205195,0.21747929382060524,0.005098228978171806,33581.0,0.10723958362845895,0.10471691215774191,0.00229739522608826,0.9541416199694346,0.9103496739684172,0.02196951409118696,0.21820682628629648,0.19763026490066224,0.004514926846153841,0.3394447274579725,0.3217845950076412,0.007703751324503298,0.16216505348955687,0.16008772796739684,0.0038521585277636215,0.23432501273560888,0.2308470860927153,0.005898677392766172,0.33057564951604684,0.31895952114111004,0.0074328525216505285,0.17045848191543558,0.16644929699439634,0.0036523377157412166,0.8469230769230769,0.8142365970453403,0.01968241437289862,0.1551655629139073,0.1422802954661233,0.0032433216107997983,0.304447274579725,0.28999884360672434,0.006911774024452359,0.15652063168619454,0.1545153234844626,0.0037193912455425323,0.2307896077432502,0.22744213448802855,0.005807927492103927,0.3227508914926133,0.3117337493632189,0.007277797231788071,0.16303616912888438,0.15921215486500256,0.0035022340901681138,196300
"(12.5, 25.0]","(11.31, 16.0]",137100,0.6539292523143386,0.6269989753112867,0.016468059271493397,32724.0,0.12384794981663282,0.11258717893091193,0.002812478711927006,48099.0,0.21536827855620888,0.2031508615123237,0.0052045746149027156,22462.0,0.11494876935892648,0.1136820996213048,0.0029910414126161247,33815.0,0.1997642545825625,0.19757883524674458,0.005459964532047558,107600.0,0.5295254587319153,0.5098973576156496,0.013226885116384297,24988.0,0.11477214369694072,0.11231017799314943,0.00264197722415199,0.976681254558716,0.9316291466083156,0.02436599546608318,0.22482129832239245,0.20407697301239955,0.005098499015317286,0.3422830051057623,0.32260425966447875,0.008271004267687818,0.16342086068563091,0.16161488694383663,0.004253766666666665,0.24615609044493075,0.24333302698760018,0.006742725516411383,0.7785849744711889,0.7466780816921957,0.019267072547045974,0.18132749817651356,0.1774304084609774,0.004173999739606127,0.9298614150255289,0.891365237053247,0.023303804727935848,0.19461706783369803,0.1780798322392413,0.004449539912472648,0.327636761487965,0.3103068563092633,0.00792354943763676,0.16235594456601024,0.16054997082421588,0.004221933698030635,0.24525164113785558,0.24242857768052514,0.006708781679795773,0.770218818380744,0.7394564405543402,0.019090266088256744,0.18035010940919038,0.17645444930707518,0.004149122041575492,137100
"(25.0, 50.0]","(0.5, 0.71]",12091617,2.6410762588885183e-05,2.472711375283406e-05,2.117182146474861e-07,23849.0,3.3411813274887376e-06,2.1221712887634962e-06,1.75262260396436e-08,17032.0,8.455159414841855e-06,8.047211422755631e-06,6.316763026874773e-08,4292.0,5.438509908749905e-06,5.382114457931922e-06,4.591495222507595e-08,2827.0,9.175911937804708e-06,9.17561658338304e-06,8.51094061140187e-08,2800.0,2.4401286283123976e-05,2.2807487687377177e-05,1.9261086184391028e-07,15880.0,6.587912002368958e-06,6.249025840976537e-06,5.04235795333679e-08,6.210914553446409e-05,5.562523192721037e-05,4.854490842705331e-07,1.3976625293374731e-05,8.657237489411043e-06,7.454076654925459e-08,1.951765425583691e-05,1.8478421868638406e-05,1.5330362349386363e-07,1.207448102267877e-05,1.1949187606587273e-05,1.0329117271908302e-07,1.6540384962573657e-05,1.6540384962573657e-05,1.543135215083311e-07,5.7064328120879115e-05,5.0826948951492585e-05,4.4129038324650963e-07,1.5630663789632104e-05,1.4765105444540623e-05,1.2566477254448276e-07,8.270192481286828e-08,7.823602087297339e-08,4.694161252378406e-10,0.0,0.0,0.0,0.0,0.0,0.0,8.270192481286828e-08,7.823602087297339e-08,4.694161252378406e-10,0.0,0.0,0.0,8.270192481286828e-08,7.823602087297339e-08,4.694161252378406e-10,0.0,0.0,0.0,48000
"(25.0, 50.0]","(0.71, 1.0]",14303385,0.00028585191343468883,0.0002644823740404463,2.8862663779136632e-06,175056.0,3.0102733646377438e-05,2.3336959918629693e-05,2.3365806583818332e-07,132280.0,9.842204663189534e-05,8.540015734808723e-05,8.927850439245119e-07,28341.0,5.294536076209872e-05,5.166207851852719e-05,5.082001210235366e-07,21323.0,0.00010438177239431786,0.0001040831782552033,1.2516231471274427e-06,2400.0,6.73028258939195e-05,5.834094583670471e-05,6.087575915002118e-07,121960.0,9.090437072113334e-05,7.803108577127135e-05,8.239896155607597e-07,0.0005916781237448338,0.0005401179511003863,5.948772657661116e-06,8.913973860033831e-05,6.85298619872149e-05,7.021782885659584e-07,0.00021386545912034112,0.0001860261749229291,1.980552267872256e-06,9.801875570013677e-05,9.5685391954422e-05,9.478860074031433e-07,0.00019065417032401778,0.00018987652223582043,2.3181560938197525e-06,0.00012591425036800725,0.00010813083756047959,1.162070244211422e-06,0.00019848448461675335,0.0001709949078487365,1.8363609453286755e-06,3.971087962744485e-05,3.9509948169611616e-05,3.4157356457929384e-07,3.495676023542679e-07,3.4138772045917805e-07,2.0824650948009856e-09,7.061265567556212e-06,6.989534295553112e-06,5.199757959392133e-08,1.566062858547121e-05,1.559176376780741e-05,1.269480406211539e-07,1.6639417872063152e-05,1.6587262385791885e-05,1.605454792694178e-07,2.2162585989260583e-05,2.2013460450096255e-05,2.059417333729047e-07,4.893946432959752e-06,4.830325129331269e-06,3.479938490084692e-08,357000
"(25.0, 50.0]","(1.0, 1.41]",5604756,0.002150556758082296,0.0019992456392984616,2.3957942394263643e-05,321986.0,0.00032996342056906206,0.0002663716111811952,2.9320364882485392e-06,238320.0,0.0006622065782249775,0.0005818415956183098,7.0869658124947445e-06,48126.0,0.0002975455246848931,0.00029101197496138954,3.5705883487443055e-06,42368.0,0.0008608412346033721,0.0008600204575375738,1.0368351744776167e-05,800.0,7.907842667304747e-05,7.126350836610882e-05,8.960664675623104e-07,219795.0,0.0006018894357567947,0.0005234623179885539,6.382855652388365e-06,0.004411967264944273,0.004050475167875283,4.880714364728816e-05,0.0008100263419139032,0.0006583150096096957,7.2941631357368655e-06,0.0015429752874166157,0.0013501238947779353,1.6588781331426405e-05,0.0006064492370408272,0.0005910860347890255,7.310045985944791e-06,0.0014525163985729262,0.0014509502286986263,1.761415319418009e-05,0.0001361343830132837,0.00012270239774934014,1.5673807387868396e-06,0.0014155834794592312,0.0012265982676141485,1.509331294707567e-05,0.00020571814366227535,0.0001805311417660287,1.8921437079508907e-06,5.602384831739331e-05,3.740555342641144e-05,3.7090908150149584e-07,4.710285336239438e-05,4.224555002929655e-05,4.1159044211737315e-07,4.335603548129481e-05,4.1644631809127826e-05,4.2465450770738265e-07,5.9235406501192914e-05,5.9235406501192914e-05,6.849896766246386e-07,5.959224629939287e-05,5.408727873256212e-05,5.81398601473463e-07,4.1750256389395e-05,3.714363301453266e-05,3.650960898208591e-07,650800
"(25.0, 50.0]","(1.41, 2.0]",1346315,0.01199054898098965,0.010851256184022447,0.00013422996103379769,331284.0,0.002466236901226986,0.0019413473638963898,2.3130297848099182e-05,231591.0,0.004266373619439548,0.003692166022602335,4.6636060498573916e-05,45936.0,0.0014528168311505358,0.0014224369053573325,1.7881432646051838e-05,42989.0,0.003805121629172625,0.0037953058921664454,4.6582170041073374e-05,200.0,6.50628181538025e-05,4.905326455751186e-05,4.790851848512656e-07,212912.0,0.003933588503849596,0.0033753012851687903,4.270262438758103e-05,0.024422961936842423,0.021705435206471006,0.00026925263775565145,0.006222169403148595,0.004910829189305621,5.8832778584506595e-05,0.009497777266092997,0.008169366752951573,0.00010307674036165385,0.002845545061891162,0.002783197840030008,3.4541009347738085e-05,0.00585747020570966,0.005842041424183789,7.280210946175314e-05,0.00012775613433706085,9.511889862327904e-05,9.285041019375115e-07,0.008772835480552469,0.007478587849054646,9.44940251724151e-05,0.0015449579036109684,0.001445774577272035,1.5976215298797078e-05,0.00013295551189729002,9.100247713202336e-05,1.1316401436513738e-06,0.0003810400983425127,0.0003290745479326904,3.6680468538194983e-06,0.00021763108930673733,0.00021555653766020574,2.414510868556023e-06,0.000813331204064428,0.0008101410145471158,8.762017432770198e-06,1.1884291566238206e-05,9.767402131002037e-06,9.572054088381988e-08,0.00035949981987870594,0.0003083156616393638,3.429811968224374e-06,651800
